"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialNGlobal","id","choiceCondition","phase","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","isBestFirst","conflict","confrt","participant"
"657",-1,1.94800000000009,-1,-1,-1,1,-1,-1,3.73852926587302,5.51277281746032,2.03081597222222,3.08488343253968,56,19338,1,"XOR",1.94800000000009,5.51277281746032,3.59175037202381,2.56136326058201,5.51277281746032,2.03081597222222,3.73852926587302,3.08488343253968,TRUE,3,2.8551,19338
"658",-1,-1,1.10110000002373,-1,-1,-1,1,-1,8.12115575396825,7.94866071428571,8.44797867063492,7.47340029761905,57,19338,1,"XOR",1.10110000002373,8.44797867063492,7.99779885912698,0.600239748677249,8.44797867063492,7.47340029761905,8.12115575396825,7.94866071428571,TRUE,2,3.0379,19338
"659",-1,1.94960000002402,-1,-1,-1,1,-1,-1,2.35509672619048,7.39546130952381,2.59375,3.46620783730159,58,19338,1,"XOR",1.94960000002402,7.39546130952381,3.95262896825397,4.59044312169312,7.39546130952381,2.35509672619048,3.46620783730159,2.59375,TRUE,4,2.9372,19338
"660",-1,2.14910000002396,-1,-1,-1,1,-1,-1,3.10243055555556,3.95213293650794,2.08271329365079,1.37326388888889,59,19338,1,"XOR",2.14910000002396,3.95213293650794,2.62763516865079,1.76599702380952,3.95213293650794,1.37326388888889,3.10243055555556,2.08271329365079,TRUE,4,2.9534,19338
"661",2.7162999999523,-1,-1,-1,1,-1,-1,-1,8.29501488095238,6.74491567460317,6.49125744047619,3.37084573412698,60,19338,1,"XOR",2.7162999999523,8.29501488095238,6.22550843253968,2.75934193121693,8.29501488095238,3.37084573412698,6.74491567460317,6.49125744047619,TRUE,3,4.2016,19338
"662",1.86669999992841,-1,-1,-1,1,-1,-1,-1,7.58240327380952,7.33072916666667,3.79383680555556,2.86768353174603,61,19338,1,"XOR",1.86669999992841,7.58240327380952,5.39366319444444,2.9183201058201,7.58240327380952,2.86768353174603,7.33072916666667,3.79383680555556,TRUE,2,3.2366,19338
"663",-1,-1,0.950100000023895,-1,-1,-1,1,-1,4.92230902777778,5.06473214285714,9.87593005952381,5.03230406746032,62,19338,1,"XOR",0.950100000023895,9.87593005952381,6.22381882440476,4.8694816468254,9.87593005952381,4.92230902777778,5.06473214285714,5.03230406746032,TRUE,1,3.837,19338
"664",-1,-1,-1,1.63450000000012,-1,-1,-1,1,1.57353670634921,5.95876736111111,2.67584325396825,2.73995535714286,63,19338,1,"XOR",1.63450000000012,2.73995535714286,3.23702566964286,3.62898892195767,5.95876736111111,1.57353670634921,2.73995535714286,2.67584325396825,FALSE,3,2.8211,19338
"665",-1,1.90100000000007,-1,-1,-1,1,-1,-1,1.87096974206349,9.92714533730159,2.16536458333333,1.59505208333333,64,19338,1,"XOR",1.90100000000007,9.92714533730159,3.88963293650794,8.05001653439154,9.92714533730159,1.59505208333333,2.16536458333333,1.87096974206349,TRUE,3,5.487,19338
"666",-1,1.53329999995231,-1,-1,-1,1,-1,-1,2.73381696428571,3.48592509920635,1.63808283730159,4.86904761904762,65,19338,1,"XOR",1.53329999995231,3.48592509920635,3.18171812996032,2.2497726521164,4.86904761904762,1.63808283730159,3.48592509920635,2.73381696428571,FALSE,3,3.6216,19338
"667",-1,-1,0.964799999952447,-1,-1,-1,1,-1,3.10732886904762,4.94562251984127,3.50768849206349,5.50440228174603,66,19338,1,"XOR",0.964799999952447,3.50768849206349,4.2662605406746,1.6508556547619,5.50440228174603,3.10732886904762,4.94562251984127,3.50768849206349,FALSE,2,3.1531,19338
"668",-1,-1,-1,1.40070000004789,-1,-1,-1,1,8.40445188492063,8.52740575396825,8.53397817460317,9.47482638888889,67,19338,1,"XOR",1.40070000004789,9.47482638888889,8.73516555059524,0.986214451058203,9.47482638888889,8.40445188492063,8.53397817460317,8.52740575396825,TRUE,1,4.4522,19338
"669",-1,-1,1.99910000002387,-1,-1,-1,1,-1,1.58531746031746,1.49293154761905,8.54557291666667,4.8687996031746,68,19338,1,"XOR",1.99910000002387,8.54557291666667,4.12315538194444,5.89655671296296,8.54557291666667,1.49293154761905,4.8687996031746,1.58531746031746,TRUE,1,5.0864,19338
"670",-1,1.79999999999995,-1,-1,-1,1,-1,-1,7.74262152777778,9.89422123015873,8.80326140873016,9.92571924603174,69,19338,1,"XOR",1.79999999999995,9.89422123015873,9.0914558531746,1.11235119047619,9.92571924603174,7.74262152777778,9.89422123015873,8.80326140873016,FALSE,1,2.8355,19338
"671",-1,-1,-1,1.28360000002385,-1,-1,-1,1,2.3883308531746,2.52077132936508,1.06355406746032,3.86693948412698,70,19338,1,"XOR",1.28360000002385,3.86693948412698,2.45989893353175,1.87605406746032,3.86693948412698,1.06355406746032,2.52077132936508,2.3883308531746,TRUE,4,3.221,19338
"672",-1,-1,0.967600000023822,-1,-1,-1,1,-1,7.46081349206349,8.00037202380952,7.41400049603175,7.45306299603175,71,19338,1,"XOR",0.967600000023822,7.41400049603175,7.58206225198413,0.557746362433861,8.00037202380952,7.41400049603175,7.46081349206349,7.45306299603175,FALSE,3,2.7395,19338
"673",-1,-1,2.04989999997611,-1,-1,-1,1,-1,6.5726066468254,3.38783482142857,9.99745783730159,6.48840525793651,72,19338,0,"OR1",2.04989999997611,9.99745783730159,6.61157614087302,4.51450892857143,9.99745783730159,3.38783482142857,6.5726066468254,6.48840525793651,TRUE,1,3.1533,19338
"674",-1,1.16699999999992,-1,-1,-1,1,-1,-1,4.44041418650794,6.43675595238095,5.95975942460317,6.05803571428571,73,19338,0,"OR1",1.16699999999992,6.43675595238095,5.72374131944444,0.950686177248677,6.43675595238095,4.44041418650794,6.05803571428571,5.95975942460317,TRUE,2,2.5843,19338
"675",-1,-1,0.732700000047771,-1,-1,-1,1,-1,9.8125,8.69215029761905,8.63864087301587,8.38343253968254,74,19338,0,"OR1",0.732700000047771,8.63864087301587,8.88168092757937,1.24109209656085,9.8125,8.38343253968254,8.69215029761905,8.63864087301587,FALSE,3,2.506,19338
"676",-1,1.11679999995249,-1,-1,-1,1,-1,-1,3.04842509920635,9.6085689484127,1.30902777777778,1.50756448412698,75,19338,0,"OR1",1.11679999995249,9.6085689484127,3.86839657738095,7.65356316137566,9.6085689484127,1.30902777777778,3.04842509920635,1.50756448412698,TRUE,4,5.088,19338
"677",1.66719999992847,-1,-1,-1,1,-1,-1,-1,5.41796875,2.45207093253968,1.75006200396825,2.28534226190476,76,19338,0,"OR1",1.66719999992847,5.41796875,2.97636098710317,3.25547701719577,5.41796875,1.75006200396825,2.45207093253968,2.28534226190476,TRUE,3,2.521,19338
"678",-1,-1,-1,1.38480000007144,-1,-1,-1,1,7.27591765873016,5.65190972222222,8.51209077380952,9.99745783730159,77,19338,0,"OR1",1.38480000007144,9.99745783730159,7.85934399801587,2.85081845238095,9.99745783730159,5.65190972222222,8.51209077380952,7.27591765873016,TRUE,1,3.4358,19338
"679",2.13420000004771,-1,-1,-1,1,-1,-1,-1,8.14422123015873,8.02418154761905,7.69475446428571,8.08500744047619,78,19338,0,"OR1",2.13420000004771,8.14422123015873,7.98704117063492,0.209573412698414,8.14422123015873,7.69475446428571,8.08500744047619,8.02418154761905,TRUE,1,2.4041,19338
"680",-1,2.44929999995225,-1,-1,-1,1,-1,-1,3.48592509920635,5.0296378968254,5.0055183531746,4.89812748015873,79,19338,0,"OR1",2.44929999995225,5.0296378968254,4.60480220734127,0.566447585978835,5.0296378968254,3.48592509920635,5.0055183531746,4.89812748015873,TRUE,2,2.9534,19338
"681",-1,-1,1.31720000004771,-1,-1,-1,1,-1,3.50768849206349,3.69376240079365,3.578125,2.3883308531746,80,19338,0,"OR1",1.31720000004771,3.578125,3.29197668650794,0.535714285714286,3.69376240079365,2.3883308531746,3.578125,3.50768849206349,FALSE,3,2.3212,19338
"682",1.78320000004783,-1,-1,-1,1,-1,-1,-1,3.82304067460317,7.69717261904762,3.79383680555556,6.93297371031746,81,19338,0,"OR1",1.78320000004783,3.82304067460317,5.56175595238095,2.84722222222222,7.69717261904762,3.79383680555556,6.93297371031746,3.82304067460317,FALSE,2,3.8034,19338
"683",1.39940000009551,-1,-1,-1,1,-1,-1,-1,3.46620783730159,3.38783482142857,2.73381696428571,2.86768353174603,82,19338,0,"OR1",1.39940000009551,3.46620783730159,3.11388578869048,0.469762731481481,3.46620783730159,2.73381696428571,3.38783482142857,2.86768353174603,TRUE,2,2.2719,19338
"684",-1,1.0002000000477,-1,-1,-1,1,-1,-1,2.67584325396825,7.94624255952381,3.10243055555556,3.10732886904762,83,19338,0,"OR1",1.0002000000477,7.94624255952381,4.20796130952381,4.984375,7.94624255952381,2.67584325396825,3.10732886904762,3.10243055555556,TRUE,3,2.3194,19338
"685",-1,1.08360000002381,-1,-1,-1,1,-1,-1,4.02300347222222,6.05803571428571,6.4578373015873,5.50440228174603,84,19338,0,"OR1",1.08360000002381,6.05803571428571,5.51081969246032,1.26269014550265,6.4578373015873,4.02300347222222,6.05803571428571,5.50440228174603,FALSE,3,2.4903,19338
"686",-1,-1,0.781399999975974,-1,-1,-1,1,-1,2.16536458333333,2.28534226190476,4.22718253968254,2.35509672619048,85,19338,0,"OR1",0.781399999975974,4.22718253968254,2.75824652777778,1.95858134920635,4.22718253968254,2.16536458333333,2.35509672619048,2.28534226190476,TRUE,3,2.1542,19338
"687",1.58319999992841,-1,-1,-1,1,-1,-1,-1,9.92571924603174,7.39546130952381,8.44797867063492,7.58215525793651,86,19338,0,"OR1",1.58319999992841,9.92571924603174,8.33782862103175,2.1171875,9.92571924603174,7.39546130952381,8.44797867063492,7.58215525793651,TRUE,2,2.5897,19338
"688",1.23300000000017,-1,-1,-1,1,-1,-1,-1,3.08488343253968,3.04842509920635,2.52077132936508,3.37084573412698,87,19338,0,"OR1",1.23300000000017,3.08488343253968,3.00623139880952,0.486152447089947,3.37084573412698,2.52077132936508,3.08488343253968,3.04842509920635,FALSE,4,4.3367,19338
"689",-1,-1,0.902199999928598,-1,-1,-1,1,-1,2.59375,4.82384672619048,9.89422123015873,2.08271329365079,88,19338,0,"OR1",0.902199999928598,9.89422123015873,4.8486328125,6.72745122354497,9.89422123015873,2.08271329365079,4.82384672619048,2.59375,TRUE,3,3.0389,19338
"690",-1,0.701399999976275,-1,-1,-1,1,-1,-1,8.00037202380952,5.44804067460317,8.28862847222222,6.96385168650794,89,19338,0,"OR1",0.701399999976275,5.44804067460317,7.17522321428571,1.48454034391534,8.28862847222222,5.44804067460317,8.00037202380952,6.96385168650794,FALSE,3,2.5864,19338
"691",-1,-1,0.7175000000002,-1,-1,-1,1,-1,8.69215029761905,8.80326140873016,8.53397817460317,8.63864087301587,90,19338,0,"OR1",0.7175000000002,8.53397817460317,8.66700768849206,0.181671626984127,8.80326140873016,8.53397817460317,8.69215029761905,8.63864087301587,FALSE,2,3.7714,19338
"692",-1,-1,1.06610000002388,-1,-1,-1,1,-1,7.04513888888889,8.14446924603175,9.8125,5.13727678571429,91,19338,0,"OR1",1.06610000002388,9.8125,7.53484623015873,3.03687169312169,9.8125,5.13727678571429,8.14446924603175,7.04513888888889,TRUE,3,2.5551,19338
"693",-1,1.51710000002367,-1,-1,-1,1,-1,-1,3.86693948412698,9.6085689484127,5.06473214285714,1.49293154761905,92,19338,0,"OR1",1.51710000002367,9.6085689484127,5.00829303075397,6.13370122354497,9.6085689484127,1.49293154761905,5.06473214285714,3.86693948412698,TRUE,2,2.9532,19338
"694",-1,-1,6.93319999992832,-1,-1,-1,1,-1,1.30902777777778,1.50756448412698,4.96137152777778,1.06355406746032,93,19338,0,"OR1",6.93319999992832,4.96137152777778,2.21037946428571,3.66798941798942,4.96137152777778,1.06355406746032,1.50756448412698,1.30902777777778,TRUE,2,2.4012,19338
"695",1.64910000002374,-1,-1,-1,1,-1,-1,-1,2.73995535714286,7.34151785714286,5.03230406746032,4.45058283730159,94,19338,0,"OR1",1.64910000002374,2.73995535714286,4.8910900297619,3.2672371031746,7.34151785714286,2.73995535714286,5.03230406746032,4.45058283730159,FALSE,4,2.2044,19338
"696",-1,-1,1.13239999997609,-1,-1,-1,1,-1,1.37326388888889,2.45207093253968,7.58240327380952,1.59505208333333,95,19338,0,"OR1",1.13239999997609,7.58240327380952,3.25069754464286,5.77560763888889,7.58240327380952,1.37326388888889,2.45207093253968,1.59505208333333,TRUE,3,2.3377,19338
"697",-1,0.865899999976136,-1,-1,-1,1,-1,-1,3.95213293650794,4.44041418650794,1.63808283730159,1.57353670634921,96,19338,0,"OR1",0.865899999976136,4.44041418650794,2.90104166666667,2.05249669312169,4.44041418650794,1.57353670634921,3.95213293650794,1.63808283730159,TRUE,2,2.174,19338
"698",-1,-1,-1,2.40010000002394,-1,-1,-1,1,2.03081597222222,1.87096974206349,1.75006200396825,1.58531746031746,97,19338,0,"OR1",2.40010000002394,1.58531746031746,1.80929129464286,0.295366236772487,2.03081597222222,1.58531746031746,1.87096974206349,1.75006200396825,FALSE,3,2.1564,19338
"699",-1,-1,0.933100000023842,-1,-1,-1,1,-1,2.86768353174603,3.38783482142857,9.99745783730159,2.3883308531746,98,19338,0,"OR1",0.933100000023842,9.99745783730159,4.6603267609127,7.11617476851852,9.99745783730159,2.3883308531746,3.38783482142857,2.86768353174603,TRUE,4,2.0875,19338
"700",1.36660000002394,-1,-1,-1,1,-1,-1,-1,2.67584325396825,2.03081597222222,2.52077132936508,5.95975942460317,99,19338,0,"OR1",1.36660000002394,2.67584325396825,3.29679749503968,3.55061590608466,5.95975942460317,2.03081597222222,2.67584325396825,2.52077132936508,FALSE,2,2.1875,19338
"701",-1,-1,0.849600000024111,-1,-1,-1,1,-1,8.28862847222222,8.53397817460317,7.67342509920635,3.79383680555556,100,19338,0,"OR1",0.849600000024111,7.67342509920635,7.07246713789683,1.94868138227513,8.53397817460317,3.79383680555556,8.28862847222222,7.67342509920635,FALSE,2,3.7707,19338
"702",-1,1.46730000007165,-1,-1,-1,1,-1,-1,7.69717261904762,8.54557291666667,8.40184771825397,8.44797867063492,101,19338,0,"OR1",1.46730000007165,8.54557291666667,8.2731429811508,0.363239914021161,8.54557291666667,7.69717261904762,8.44797867063492,8.40184771825397,TRUE,2,3.4202,19338
"703",0.983600000023671,-1,-1,-1,1,-1,-1,-1,8.14422123015873,6.80536954365079,8.48499503968254,8.38919890873016,102,19338,0,"OR1",0.983600000023671,8.14422123015873,7.95594618055556,0.705398478835979,8.48499503968254,6.80536954365079,8.38919890873016,8.14422123015873,FALSE,3,2.8212,19338
"704",-1,0.984600000023875,-1,-1,-1,1,-1,-1,4.84716021825397,2.28534226190476,2.45207093253968,5.91350446428572,103,19338,0,"OR1",0.984600000023875,2.28534226190476,3.87451946924603,2.71864666005291,5.91350446428572,2.28534226190476,4.84716021825397,2.45207093253968,FALSE,2,2.5368,19338
"705",-1,-1,2.19949999999972,-1,-1,-1,1,-1,4.8687996031746,5.04960317460317,3.69376240079365,5.13727678571429,104,19338,0,"OR1",2.19949999999972,3.69376240079365,4.68736049107143,0.599888392857142,5.13727678571429,3.69376240079365,5.04960317460317,4.8687996031746,FALSE,2,2.904,19338
"706",-1,2.06600000000026,-1,-1,-1,1,-1,-1,3.10243055555556,1.58531746031746,2.16536458333333,6.99590773809524,105,19338,0,"OR1",2.06600000000026,1.58531746031746,3.4622550843254,4.71153687169312,6.99590773809524,1.58531746031746,3.10243055555556,2.16536458333333,FALSE,3,3.0375,19338
"707",-1,-1,0.70049999999992,-1,-1,-1,1,-1,8.29718501984127,6.42392113095238,4.48735119047619,6.16722470238095,106,19338,0,"OR1",0.70049999999992,4.48735119047619,6.3439205109127,2.60435267857143,8.29718501984127,4.48735119047619,6.42392113095238,6.16722470238095,FALSE,3,2.0053,19338
"708",-1,1.08279999995239,-1,-1,-1,1,-1,-1,7.58240327380952,9.6085689484127,4.02300347222222,1.59505208333333,107,19338,0,"OR1",1.08279999995239,9.6085689484127,5.70225694444444,5.20841600529101,9.6085689484127,1.59505208333333,7.58240327380952,4.02300347222222,TRUE,4,2.2548,19338
"709",-1,-1,0.715999999999894,-1,-1,-1,1,-1,7.74262152777778,9.92571924603174,9.87593005952381,7.34151785714286,108,19338,1,"XOR",0.715999999999894,9.87593005952381,8.72144717261905,1.60569609788359,9.92571924603174,7.34151785714286,9.87593005952381,7.74262152777778,FALSE,2,2.7089,19338
"710",1.73380000007137,-1,-1,-1,1,-1,-1,-1,8.00037202380952,7.92361111111111,7.94866071428571,7.68594990079365,109,19338,1,"XOR",1.73380000007137,8.00037202380952,7.8896484375,0.147631448412699,8.00037202380952,7.68594990079365,7.94866071428571,7.92361111111111,TRUE,2,2.4859,19338
"711",1.68349999999964,-1,-1,-1,1,-1,-1,-1,4.22718253968254,2.59375,1.30902777777778,3.98003472222222,110,19338,1,"XOR",1.68349999999964,4.22718253968254,3.02749875992064,1.59957837301587,4.22718253968254,1.30902777777778,3.98003472222222,2.59375,TRUE,2,1.9028,19338
"712",-1,1.53419999992821,-1,-1,-1,1,-1,-1,3.37084573412698,4.45058283730159,3.08488343253968,1.57353670634921,111,19338,1,"XOR",1.53419999992821,4.45058283730159,3.11996217757936,1.77416087962963,4.45058283730159,1.57353670634921,3.37084573412698,3.08488343253968,TRUE,3,2.3849,19338
"713",-1,-1,0.615500000000338,-1,-1,-1,1,-1,1.49293154761905,1.87096974206349,8.52740575396825,1.75006200396825,112,19338,1,"XOR",0.615500000000338,8.52740575396825,3.41034226190476,6.82275132275132,8.52740575396825,1.49293154761905,1.87096974206349,1.75006200396825,TRUE,4,2.204,19338
"714",1.13329999995221,-1,-1,-1,1,-1,-1,-1,2.35509672619048,4.96137152777778,4.50613839285714,4.44041418650794,113,19338,1,"XOR",1.13329999995221,2.35509672619048,4.06575520833333,1.19415509259259,4.96137152777778,2.35509672619048,4.50613839285714,4.44041418650794,FALSE,4,2.8708,19338
"715",-1,-1,0.599200000047858,-1,-1,-1,1,-1,9.92714533730159,3.578125,8.08500744047619,1.50756448412698,114,19338,1,"XOR",0.599200000047858,8.08500744047619,5.77446056547619,5.53691302910053,9.92714533730159,1.50756448412698,8.08500744047619,3.578125,FALSE,4,2.1206,19338
"716",-1,1.36679999995249,-1,-1,-1,1,-1,-1,7.60416666666667,7.40414186507937,3.95213293650794,2.73995535714286,115,19338,1,"XOR",1.36679999995249,7.40414186507937,5.42509920634921,2.90542328042328,7.60416666666667,2.73995535714286,7.40414186507937,3.95213293650794,FALSE,3,2.7385,19338
"717",-1,-1,1.7488999999764,-1,-1,-1,1,-1,2.08271329365079,2.73381696428571,1.63808283730159,6.96385168650794,116,19338,1,"XOR",1.7488999999764,1.63808283730159,3.35461619543651,4.81231398809524,6.96385168650794,1.63808283730159,2.73381696428571,2.08271329365079,FALSE,3,2.4686,19338
"718",-1,-1,1.03329999995231,-1,-1,-1,1,-1,7.06206597222222,4.62041170634921,7.16065228174603,6.05803571428571,117,19338,1,"XOR",1.03329999995231,7.16065228174603,6.2252914186508,1.24714781746032,7.16065228174603,4.62041170634921,7.06206597222222,6.05803571428571,TRUE,3,2.9037,19338
"719",-1,-1,1.56720000004771,-1,-1,-1,1,-1,1.06355406746032,1.37326388888889,6.37022569444444,6.4578373015873,118,19338,1,"XOR",1.56720000004771,6.37022569444444,3.81622023809524,3.52215608465608,6.4578373015873,1.06355406746032,6.37022569444444,1.37326388888889,FALSE,2,6.7545,19338
"720",-1,-1,1.33369999992829,-1,-1,-1,1,-1,3.10732886904762,8.48121279761905,8.38343253968254,6.34902033730159,119,19338,1,"XOR",1.33369999992829,8.38343253968254,6.5802486359127,2.53461888227513,8.48121279761905,3.10732886904762,8.38343253968254,6.34902033730159,FALSE,2,3.6035,19338
"721",-1,-1,-1,5.78280000007157,-1,-1,-1,1,2.85019841269841,1.91778273809524,1.04861111111111,2.0460689484127,0,19373,1,"XOR",5.78280000007157,2.0460689484127,1.96566530257937,1.17937748015873,2.85019841269841,1.04861111111111,2.0460689484127,1.91778273809524,FALSE,4,5.0788,19373
"722",1.98220000004767,-1,-1,-1,1,-1,-1,-1,8.03993055555556,0.313554067460318,0.65953621031746,0.138392857142857,1,19373,1,"XOR",1.98220000004767,8.03993055555556,2.28785342261905,7.66943617724868,8.03993055555556,0.138392857142857,0.65953621031746,0.313554067460318,TRUE,4,4.0535,19373
"723",2.51560000002382,-1,-1,-1,1,-1,-1,-1,7.98927331349206,8.00427827380952,6.53317212301587,8.90135168650794,2,19373,1,"XOR",2.51560000002382,7.98927331349206,7.85701884920635,1.39244378306878,8.90135168650794,6.53317212301587,8.00427827380952,7.98927331349206,FALSE,2,3.8859,19373
"724",3.85089999997604,-1,-1,-1,1,-1,-1,-1,8.80078125,7.87779017857143,7.79730902777778,8.04650297619048,3,19373,1,"XOR",3.85089999997604,8.80078125,8.13059585813492,0.893580522486772,8.80078125,7.79730902777778,8.04650297619048,7.87779017857143,TRUE,2,3.3364,19373
"725",2.23189999997635,-1,-1,-1,1,-1,-1,-1,7.74888392857143,2.08661954365079,2.85019841269841,2.13764880952381,4,19373,1,"XOR",2.23189999997635,7.74888392857143,3.70583767361111,5.39072833994709,7.74888392857143,2.08661954365079,2.85019841269841,2.13764880952381,TRUE,3,3.5371,19373
"726",-1,-1,-1,2.73500000000013,-1,-1,-1,1,1.04861111111111,6.31343005952381,6.02498759920635,6.19066220238095,5,19373,1,"XOR",2.73500000000013,6.19066220238095,4.89442274305556,1.89200975529101,6.31343005952381,1.04861111111111,6.19066220238095,6.02498759920635,FALSE,4,3.387,19373
"727",-1,-1,-1,1.89760000002366,-1,-1,-1,1,4.95120287698413,4.95076884920635,4.65128968253968,8.31863839285714,6,19373,1,"XOR",1.89760000002366,8.31863839285714,5.71797495039683,3.46755125661376,8.31863839285714,4.65128968253968,4.95120287698413,4.95076884920635,TRUE,4,3.3187,19373
"728",4.34910000002401,-1,-1,-1,1,-1,-1,-1,6.36030505952381,2.76196676587302,2.88888888888889,2.38157242063492,7,19373,1,"XOR",4.34910000002401,6.36030505952381,3.59818328373016,3.68282903439153,6.36030505952381,2.38157242063492,2.88888888888889,2.76196676587302,TRUE,5,5.1393,19373
"729",2.31719999992856,-1,-1,-1,1,-1,-1,-1,9.0335441468254,4.03156001984127,2.0460689484127,3.55660962301587,8,19373,1,"XOR",2.31719999992856,9.0335441468254,4.66694568452381,5.82213128306878,9.0335441468254,2.0460689484127,4.03156001984127,3.55660962301587,TRUE,2,4.3371,19373
"730",-1,-1,2.23219999992853,-1,-1,-1,1,-1,7.56082589285714,5.86687748015873,6.70895337301587,6.53503224206349,9,19373,1,"XOR",2.23219999992853,6.70895337301587,6.66792224702381,1.19053819444445,7.56082589285714,5.86687748015873,6.70895337301587,6.53503224206349,FALSE,3,4.2699,19373
"731",4.85050000000001,-1,-1,-1,1,-1,-1,-1,4.04402281746032,1.48201884920635,2.61743551587302,0.65953621031746,10,19373,1,"XOR",4.85050000000001,4.04402281746032,2.20075334821429,2.45769262566138,4.04402281746032,0.65953621031746,2.61743551587302,1.48201884920635,TRUE,5,3.1212,19373
"732",-1,-1,-1,4.30019999992828,-1,-1,-1,1,1.57080853174603,0.947854662698412,0.990017361111111,1.91046626984127,11,19373,1,"XOR",4.30019999992828,1.91046626984127,1.35478670634921,0.740906084656085,1.91046626984127,0.947854662698412,1.57080853174603,0.990017361111111,TRUE,3,4.9029,19373
"733",-1,-1,-1,2.85189999997601,-1,-1,-1,1,6.8976314484127,6.06206597222222,6.11600942460317,5.99565972222222,12,19373,1,"XOR",2.85189999997601,5.99565972222222,6.26784164186508,0.839719742063493,6.8976314484127,5.99565972222222,6.11600942460317,6.06206597222222,FALSE,2,4.9516,19373
"734",1.69939999997609,-1,-1,-1,1,-1,-1,-1,7.49007936507937,1.55654761904762,5.9820808531746,3.00483630952381,13,19373,1,"XOR",1.69939999997609,7.49007936507937,4.50838603670635,3.97559110449736,7.49007936507937,1.55654761904762,5.9820808531746,3.00483630952381,TRUE,1,5.3203,19373
"735",-1,-1,-1,2.6682999999523,-1,-1,-1,1,8.35416666666667,9.03335813492063,8.95988343253968,7.90401785714286,14,19373,1,"XOR",2.6682999999523,7.90401785714286,8.56285652281746,0.627335482804229,9.03335813492063,7.90401785714286,8.95988343253968,8.35416666666667,FALSE,3,3.6017,19373
"736",-1,4.4491999999284,-1,-1,-1,1,-1,-1,1.22135416666667,1.63467261904762,2.08110119047619,1.43855406746032,15,19373,1,"XOR",4.4491999999284,1.63467261904762,1.5939205109127,0.64957423941799,2.08110119047619,1.22135416666667,1.63467261904762,1.43855406746032,FALSE,4,3.9866,19373
"737",-1,1.41639999997619,-1,-1,-1,1,-1,-1,4.8764880952381,9.88857886904762,4.80853174603175,4.15122767857143,16,19373,1,"XOR",1.41639999997619,9.88857886904762,5.93120659722222,5.27649636243386,9.88857886904762,4.15122767857143,4.8764880952381,4.80853174603175,TRUE,1,5.4204,19373
"738",-1,-1,3.73329999995235,-1,-1,-1,1,-1,3.56975446428571,2.58587549603175,5.51463293650794,3.89744543650794,17,19373,1,"XOR",3.73329999995235,5.51463293650794,3.89192708333333,2.1636078042328,5.51463293650794,2.58587549603175,3.89744543650794,3.56975446428571,TRUE,4,4.8697,19373
"739",-1,-1,3.96610000002374,-1,-1,-1,1,-1,1.19890873015873,1.87593005952381,2.57421875,2.17850942460317,18,19373,1,"XOR",3.96610000002374,2.57421875,1.95689174107143,0.823102678571429,2.57421875,1.19890873015873,2.17850942460317,1.87593005952381,TRUE,5,6.351,19373
"740",-1,1.26720000004752,-1,-1,-1,1,-1,-1,8.93322172619048,8.9633556547619,9.78652033730159,9.10069444444444,19,19373,1,"XOR",1.26720000004752,8.9633556547619,9.1959480406746,0.787429728835981,9.78652033730159,8.93322172619048,9.10069444444444,8.9633556547619,FALSE,5,3.1556,19373
"741",3.0648999999762,-1,-1,-1,1,-1,-1,-1,8.16313244047619,3.73846726190476,6.97823660714286,5.87196180555556,20,19373,1,"XOR",3.0648999999762,8.16313244047619,6.18794952876984,2.63357721560846,8.16313244047619,3.73846726190476,6.97823660714286,5.87196180555556,TRUE,3,3.2868,19373
"742",-1,-1,2.15160000002379,-1,-1,-1,1,-1,2.89632936507937,1.91778273809524,7.31981646825397,0.650111607142857,21,19373,1,"XOR",2.15160000002379,7.31981646825397,3.19601004464286,5.49840856481481,7.31981646825397,0.650111607142857,2.89632936507937,1.91778273809524,TRUE,2,3.6361,19373
"743",-1,-1,-1,2.55020000004765,-1,-1,-1,1,2.97402033730159,0.138392857142857,0.313554067460318,5.1274181547619,22,19373,1,"XOR",2.55020000004765,5.1274181547619,2.13834635416667,3.98542906746032,5.1274181547619,0.138392857142857,2.97402033730159,0.313554067460318,TRUE,2,2.9059,19373
"744",-1,-1,2.25070000004757,-1,-1,-1,1,-1,0.65953621031746,2.40370783730159,9.10069444444444,2.12958829365079,23,19373,1,"XOR",2.25070000004757,9.10069444444444,3.57338169642857,7.36975033068783,9.10069444444444,0.65953621031746,2.40370783730159,2.12958829365079,TRUE,4,3.3883,19373
"745",1.46369999992862,-1,-1,-1,1,-1,-1,-1,8.93322172619048,3.56975446428571,0.650111607142857,2.08661954365079,24,19373,0,"OR1",1.46369999992862,8.93322172619048,3.80992683531746,6.83105985449735,8.93322172619048,0.650111607142857,3.56975446428571,2.08661954365079,TRUE,2,5.3594,19373
"746",2.41630000007149,-1,-1,-1,1,-1,-1,-1,6.18322172619048,5.61334325396825,7.73790922619048,1.57080853174603,25,19373,0,"OR1",2.41630000007149,6.18322172619048,5.27632068452381,3.28211805555555,7.73790922619048,1.57080853174603,6.18322172619048,5.61334325396825,FALSE,2,2.6548,19373
