"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialNGlobal","participant","choiceCondition","phase","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","isBestFirst","varValue","conflict","confrt"
"27",-1,-1,-1,1.41689999997607,-1,-1,-1,1,4.02116381932819,4.84127024494151,4.20634920634921,6.99735429551866,26,"5607080ed7def20012b733c3",1,"XOR",1.41689999997607,6.99735429551866,5.01653439153439,2.64109320531236,6.99735429551866,4.02116381932819,4.84127024494151,4.20634920634921,TRUE,1.86717587446962,5,3.6702
"28",2.89949999999999,-1,-1,-1,1,-1,-1,-1,0.568783068783069,9.1931222986292,0.0661376670554831,0,27,"5607080ed7def20012b733c3",1,"XOR",2.89949999999999,0.568783068783069,2.45701075861694,8.98148205334968,9.1931222986292,0,0.568783068783069,0.0661376670554831,FALSE,20.2312594986846,5,4.2868
"29",-1,1.43349999999964,-1,-1,-1,1,-1,-1,8.002646108153,2.93650813834377,2.01058221241784,1.9312173348886,28,"5607080ed7def20012b733c3",1,"XOR",1.43349999999964,2.93650813834377,3.7202384484508,5.70987687960293,8.002646108153,1.9312173348886,2.93650813834377,2.01058221241784,FALSE,8.35892318434476,2,3.5512
"30",1.96670000004769,-1,-1,-1,1,-1,-1,-1,9.21957692141255,7.42063532430659,9.00793691160818,8.04232804232804,29,"5607080ed7def20012b733c3",1,"XOR",1.96670000004769,9.21957692141255,8.42261929991384,1.06261016199828,9.21957692141255,7.42063532430659,9.00793691160818,8.04232804232804,TRUE,0.708777161664782,1,6.8133
"31",1.96989999997595,-1,-1,-1,1,-1,-1,-1,10,4.0608467626824,7.92328022144459,2.67195787379351,30,"5607080ed7def20012b733c3",1,"XOR",1.96989999997595,10,6.16402121448012,5.11463838069317,10,2.67195787379351,7.92328022144459,4.0608467626824,TRUE,11.4758582155354,2,4.1604
"32",2.26900000000023,-1,-1,-1,1,-1,-1,-1,2.14285734469298,2.91005351556041,2.0370368352012,2.4338622320266,31,"5607080ed7def20012b733c3",1,"XOR",2.26900000000023,2.14285734469298,2.3809524818703,0.705468044920153,2.91005351556041,2.0370368352012,2.4338622320266,2.14285734469298,FALSE,0.152571537294953,2,4.6638
"33",-1,-1,1.43339999997625,-1,-1,-1,1,-1,6.95767236134363,7.19576699393136,8.13492124042814,7.75132315499442,32,"5607080ed7def20012b733c3",1,"XOR",1.43339999997625,8.13492124042814,7.50992093767439,0.833333737005002,8.13492124042814,6.95767236134363,7.75132315499442,7.19576699393136,TRUE,0.284190533132652,3,4.3923
"34",-1,-1,-1,2.43289999997614,-1,-1,-1,1,6.16402156769283,6.26984106800544,6.85185185185185,10,33,"5607080ed7def20012b733c3",1,"XOR",2.43289999997614,10,7.32142862188753,3.57142850414996,10,6.16402156769283,6.85185185185185,6.26984106800544,TRUE,3.28022481439328,4,2.7177
"35",-1,-1,-1,3.68370000004779,-1,-1,-1,1,2.11640272190962,4.00793650793651,4.98677268860832,6.00529080345517,34,"5607080ed7def20012b733c3",1,"XOR",3.68370000004779,6.00529080345517,4.2791006804774,2.30158683063702,6.00529080345517,2.11640272190962,4.98677268860832,4.00793650793651,TRUE,2.74377482674037,5,3.892
"36",-1,-1,2.29970000004778,-1,-1,-1,1,-1,5.0925931981001,2.07671977855541,1.98412758963449,1.97089926906364,35,"5607080ed7def20012b733c3",1,"XOR",2.29970000004778,1.98412758963449,2.78108495883841,3.08201098568225,5.0925931981001,1.97089926906364,2.07671977855541,1.98412758963449,FALSE,2.37691418253801,4,4.0065
"37",-1,2.61710000002358,-1,-1,-1,1,-1,-1,9.00793691160818,9.06084716635406,8.2010588065657,9.02116422299986,36,"5607080ed7def20012b733c3",1,"XOR",2.61710000002358,9.06084716635406,8.82275177688195,0.317460519296151,9.06084716635406,8.2010588065657,9.02116422299986,9.00793691160818,TRUE,0.172284198908858,1,5.5256
"38",-1,-1,1.86999999999989,-1,-1,-1,1,-1,3.0291003272647,2.96296276112713,2.89682519498956,7.98941778758216,37,"5607080ed7def20012b733c3",1,"XOR",1.86999999999989,2.89682519498956,4.21957651774089,5.02645502645503,7.98941778758216,2.89682519498956,3.0291003272647,2.96296276112713,FALSE,6.31922865168015,3,4.2
"39",-1,-1,-1,1.71670000004769,-1,-1,-1,1,8.63756613756614,1.00917916801002e-07,8.002646108153,9.1931222986292,38,"5607080ed7def20012b733c3",1,"XOR",1.71670000004769,9.1931222986292,6.45833366131656,3.64638484975018,9.1931222986292,1.00917916801002e-07,8.63756613756614,8.002646108153,TRUE,18.7743654623802,2,4.6488
"40",-1,-1,-1,2.80000000000018,-1,-1,-1,1,1.97089926906364,1.99735490102617,1.97089926906364,3.10846621397311,39,"5607080ed7def20012b733c3",1,"XOR",2.80000000000018,3.10846621397311,2.26190491328164,1.12874840092197,3.10846621397311,1.97089926906364,1.99735490102617,1.97089926906364,TRUE,0.318673771582092,5,3.9659
"41",-1,1.06669999992846,-1,-1,-1,1,-1,-1,0,10,5.92592592592593,0.568783068783069,40,"5607080ed7def20012b733c3",1,"XOR",1.06669999992846,10,4.12367724867725,7.83509700176367,10,0,5.92592592592593,0.568783068783069,TRUE,22.473752017954,2,3.6025
"42",-1,4.51749999999993,-1,-1,-1,1,-1,-1,3.59788379971943,7.02380992748119,0,1.9312173348886,41,"5607080ed7def20012b733c3",1,"XOR",4.51749999999993,7.02380992748119,3.13822776552231,5.18077621594518,7.02380992748119,0,3.59788379971943,1.9312173348886,TRUE,8.87146003168687,3,4.2189
"43",-1,-1,2.30319999992844,-1,-1,-1,1,-1,4.97354537721664,2.72486812853939,7.01058261608951,4.02116381932819,42,"5607080ed7def20012b733c3",1,"XOR",2.30319999992844,7.01058261608951,4.68253998529343,3.10405684106144,7.01058261608951,2.72486812853939,4.97354537721664,4.02116381932819,TRUE,3.25812138685534,3,4.3577
"44",1.9010000000003,-1,-1,-1,1,-1,-1,-1,5.6349210385923,1.05820166370856,0.939153842825107,0.952381154216786,43,"5607080ed7def20012b733c3",1,"XOR",1.9010000000003,5.6349210385923,2.14616442483569,4.65167548500882,5.6349210385923,0.939153842825107,1.05820166370856,0.952381154216786,TRUE,5.41235957397499,4,3.7955
"45",-1,-1,1.85060000002386,-1,-1,-1,1,-1,6.87830748381438,9.81481602582982,10,9.94709115810495,44,"5607080ed7def20012b733c3",1,"XOR",1.85060000002386,10,9.16005366693729,1.11992844408361,10,6.87830748381438,9.94709115810495,9.81481602582982,TRUE,2.32000574858249,1,4.2251
"46",-1,-1,-1,2.94960000002357,-1,-1,-1,1,0.88624358807922,0.992064097570994,0.965608465608465,0.978835777000144,45,"5607080ed7def20012b733c3",1,"XOR",2.94960000002357,0.978835777000144,0.955687982064706,0.0485014873417179,0.992064097570994,0.88624358807922,0.978835777000144,0.965608465608465,FALSE,0.00225999401315111,5,3.7089
"47",1.88380000007146,-1,-1,-1,1,-1,-1,-1,9.16666666666667,6.36243426610553,6.91798941798942,6.89153479520606,46,"5607080ed7def20012b733c3",1,"XOR",1.88380000007146,9.16666666666667,7.33465628649192,2.44268050689967,9.16666666666667,6.36243426610553,6.91798941798942,6.89153479520606,TRUE,1.55714854177977,1,4.2088
"48",-1,-1,2.93449999999984,-1,-1,-1,1,-1,1.89153439153439,2.91005351556041,2.51322811873502,4.84127024494151,47,"5607080ed7def20012b733c3",1,"XOR",2.93449999999984,2.51322811873502,3.03902156769283,2.40299823633157,4.84127024494151,1.89153439153439,2.91005351556041,2.51322811873502,FALSE,1.61930620784349,2,3.136
"49",-1,-1,-1,3.86710000002358,-1,-1,-1,1,0.0661376670554831,4.81481461297898,1.9312173348886,8.002646108153,48,"5607080ed7def20012b733c3",1,"XOR",3.86710000002358,8.002646108153,3.70370393076902,5.73192290317865,8.002646108153,0.0661376670554831,4.81481461297898,1.9312173348886,TRUE,12.0296892826982,5,5.7879
"50",-1,1.05079999995223,-1,-1,-1,1,-1,-1,4.86772486772487,6.95767236134363,2.97619108169798,3.96825457376147,49,"5607080ed7def20012b733c3",1,"XOR",1.05079999995223,6.95767236134363,4.69246072113199,3.02028218694886,6.95767236134363,2.97619108169798,4.86772486772487,3.96825457376147,TRUE,2.87731910505448,3,3.5619
"51",-1,-1,-1,1.95020000004797,-1,-1,-1,1,8.63756613756614,8.002646108153,8.9947096002165,9.12698473249163,50,"5607080ed7def20012b733c3",1,"XOR",1.95020000004797,9.12698473249163,8.69047664460682,0.582010783846417,9.12698473249163,8.002646108153,8.9947096002165,8.63756613756614,TRUE,0.253002456900499,2,4.1735
"52",-1,1.84999999999991,-1,-1,-1,1,-1,-1,4.84127024494151,4.81481461297898,3.59788379971943,3.99470919654483,51,"5607080ed7def20012b733c3",1,"XOR",1.84999999999991,4.81481461297898,4.31216946354619,0.705467708527096,4.84127024494151,3.59788379971943,4.81481461297898,3.99470919654483,FALSE,0.381194937931486,3,2.6308
"53",1.91710000002377,-1,-1,-1,1,-1,-1,-1,10,5.99206349206349,3.21428571428571,3.88888868705306,52,"5607080ed7def20012b733c3",1,"XOR",1.91710000002377,10,5.77380947335056,5.63492070219925,10,3.21428571428571,5.99206349206349,3.88888868705306,TRUE,9.33746980935322,1,4.5585
"54",3.2170000000001,-1,-1,-1,1,-1,-1,-1,2.94973544973545,2.79100569467696,2.11640272190962,1.99735490102617,53,"5607080ed7def20012b733c3",1,"XOR",3.2170000000001,2.94973544973545,2.46362469183705,0.648147677197869,2.94973544973545,1.99735490102617,2.79100569467696,2.11640272190962,TRUE,0.227150868062711,4,3.5524
"55",3.26699999999983,-1,-1,-1,1,-1,-1,-1,2.67195787379351,2.07671977855541,2.01058221241784,2.72486812853939,54,"5607080ed7def20012b733c3",1,"XOR",3.26699999999983,2.67195787379351,2.37103199832654,0.471781506950472,2.72486812853939,2.01058221241784,2.67195787379351,2.07671977855541,FALSE,0.144100040145934,5,3.7699
"56",-1,0.967200000047796,-1,-1,-1,1,-1,-1,9.21957692141255,7.94973585340712,3.10846621397311,7.89682559866123,55,"5607080ed7def20012b733c3",1,"XOR",0.967200000047796,7.94973585340712,7.0436511468635,2.9012343660654,9.21957692141255,3.10846621397311,7.94973585340712,7.89682559866123,FALSE,7.25640985767567,2,3.0187
"57",-1,-1,-1,1.45029999995268,-1,-1,-1,1,1.89153439153439,2.14285734469298,1.9312173348886,10,56,"5607080ed7def20012b733c3",1,"XOR",1.45029999995268,10,3.99140226777899,8.01146364296134,10,1.89153439153439,2.14285734469298,1.9312173348886,TRUE,16.058057365237,1,4.1944
"58",1.89970000004769,-1,-1,-1,1,-1,-1,-1,7.03703723887287,7.97619047619048,5.54232784049221,4.07407407407407,57,"5607080ed7def20012b733c3",1,"XOR",1.89970000004769,7.03703723887287,6.15740740740741,2.42504409171076,7.97619047619048,4.07407407407407,7.03703723887287,5.54232784049221,FALSE,2.93344038103676,1,4.226
"59",-1,-1,1.73320000004742,-1,-1,-1,1,-1,2.91005351556041,1.00917916801002e-07,4.20634920634921,1.97089926906364,58,"5607080ed7def20012b733c3",1,"XOR",1.73320000004742,4.20634920634921,2.27182552297279,2.57936491116855,4.20634920634921,1.00917916801002e-07,2.91005351556041,1.97089926906364,TRUE,3.1338214035511,4,3.1379
"60",-1,-1,1.38369999992847,-1,-1,-1,1,-1,8.96825396825397,7.23544993728557,10,7.97619047619048,59,"5607080ed7def20012b733c3",1,"XOR",1.38369999992847,10,8.5449735954325,1.94003520608999,10,7.23544993728557,8.96825396825397,7.97619047619048,TRUE,1.4448781866619,1,3.6383
"61",-1,-1,-1,1.96710000002395,-1,-1,-1,1,1.9312173348886,0.952381154216786,3.0291003272647,7.02380992748119,60,"5607080ed7def20012b733c3",0,"OR1",1.96710000002395,7.02380992748119,3.23412718596282,5.0529103220245,7.02380992748119,0.952381154216786,3.0291003272647,1.9312173348886,TRUE,7.10255677585495,3,5.0086
"62",-1,2.55020000004788,-1,-1,-1,1,-1,-1,7.42063532430659,10,6.52116402116402,7.93650854201544,61,"5607080ed7def20012b733c3",0,"OR1",2.55020000004788,10,7.96957697187151,2.70723070417132,10,6.52116402116402,7.93650854201544,7.42063532430659,TRUE,2.17431606747203,2,3.3846
"63",-1,1.93360000002394,-1,-1,-1,1,-1,-1,0,1.05820166370856,1.97089926906364,0.939153842825107,62,"5607080ed7def20012b733c3",0,"OR1",1.93360000002394,1.05820166370856,0.992063693899326,1.30511410021908,1.97089926906364,0,1.05820166370856,0.939153842825107,FALSE,0.649827713117202,4,3.4185
"64",-1,1.00019999992855,-1,-1,-1,1,-1,-1,8.09523829707393,2.89682519498956,2.51322811873502,2.4338622320266,63,"5607080ed7def20012b733c3",0,"OR1",1.00019999992855,2.89682519498956,3.98478846070628,5.48059978182354,8.09523829707393,2.4338622320266,2.89682519498956,2.51322811873502,FALSE,7.55010797723766,2,3.235
"65",-1,-1,-1,1.73380000007137,-1,-1,-1,1,3.53174623358187,3.92857163040726,6.89153479520606,8.04232804232804,64,"5607080ed7def20012b733c3",0,"OR1",1.73380000007137,8.04232804232804,5.59854517538081,3.25837715592964,8.04232804232804,3.53174623358187,6.89153479520606,3.92857163040726,TRUE,4.90145545483114,1,4.4224
"66",-1,1.38360000002376,-1,-1,-1,1,-1,-1,9.6957671957672,10,9.51058281792535,9.94709115810495,65,"5607080ed7def20012b733c3",0,"OR1",1.38360000002376,10,9.78836029294937,0.282186276067501,10,9.51058281792535,9.94709115810495,9.6957671957672,TRUE,0.0519068868100082,1,2.9533
"67",-1,2.81649999999991,-1,-1,-1,1,-1,-1,5.99206349206349,5.80687810504247,5.01322731139168,3.67724867724868,66,"5607080ed7def20012b733c3",0,"OR1",2.81649999999991,5.80687810504247,5.12235439643658,1.15961212750255,5.99206349206349,3.67724867724868,5.80687810504247,5.01322731139168,FALSE,1.10840195965991,3,3.3625
"68",-1,-1,5.06719999992856,-1,-1,-1,1,-1,0,2.96296276112713,0.0661376670554831,0.992064097570994,67,"5607080ed7def20012b733c3",0,"OR1",5.06719999992856,0.0661376670554831,1.0052911314384,2.61022883958497,2.96296276112713,0,0.992064097570994,0.0661376670554831,FALSE,1.90842421757473,1,3.1577
"69",2.58389999997644,-1,-1,-1,1,-1,-1,-1,3.69047598864036,3.91534431901558,3.92857163040726,3.96825457376147,68,"5607080ed7def20012b733c3",0,"OR1",2.58389999997644,3.69047598864036,3.87566162795617,0.123457261073737,3.96825457376147,3.69047598864036,3.92857163040726,3.91534431901558,FALSE,0.0157471196502672,3,3.1521
"70",-1,-1,1.48419999992848,-1,-1,-1,1,-1,1.9312173348886,1.97089926906364,2.93650813834377,2.0370368352012,69,"5607080ed7def20012b733c3",0,"OR1",1.48419999992848,2.93650813834377,2.2189153943743,0.956790325292625,2.93650813834377,1.9312173348886,2.0370368352012,1.97089926906364,TRUE,0.23076710944349,2,2.7379
"71",-1,-1,-1,2.01689999997598,-1,-1,-1,1,8.88888909072472,8.83597883597884,8.30687830687831,8.50529100529101,70,"5607080ed7def20012b733c3",0,"OR1",2.01689999997598,8.50529100529101,8.63425930971822,0.339506374675342,8.88888909072472,8.30687830687831,8.83597883597884,8.50529100529101,FALSE,0.076446079072508,3,3.9889
"72",1.96689999997625,-1,-1,-1,1,-1,-1,-1,9.81481602582982,0.88624358807922,0.568783068783069,4.02116381932819,71,"5607080ed7def20012b733c3",0,"OR1",1.96689999997625,9.81481602582982,3.82275162550507,7.989419200433,9.81481602582982,0.568783068783069,4.02116381932819,0.88624358807922,TRUE,18.385197999433,4,3.3694
"73",-1,0.950399999976071,-1,-1,-1,1,-1,-1,0.978835777000144,9.94709115810495,0.965608465608465,2.91005351556041,72,"5607080ed7def20012b733c3",0,"OR1",0.950399999976071,9.94709115810495,3.70039722906849,8.32892523871528,9.94709115810495,0.965608465608465,2.91005351556041,0.978835777000144,TRUE,18.1772648488914,1,3.7783
"74",1.90000000000009,-1,-1,-1,1,-1,-1,-1,3.21428571428571,3.92857163040726,2.96296276112713,3.88888868705306,73,"5607080ed7def20012b733c3",0,"OR1",1.90000000000009,3.21428571428571,3.49867719821829,0.573192576251963,3.92857163040726,2.96296276112713,3.88888868705306,3.21428571428571,FALSE,0.234980901028999,3,2.7346
"75",-1,-1,-1,2.06689999997616,-1,-1,-1,1,8.01587341954468,2.0370368352012,3.99470919654483,10,74,"5607080ed7def20012b733c3",0,"OR1",2.06689999997616,10,6.01190486282268,5.3174601829031,10,2.0370368352012,8.01587341954468,3.99470919654483,TRUE,13.2631489975218,1,3.8942
"76",-1,2.81739999997626,-1,-1,-1,1,-1,-1,2.4338622320266,2.11640272190962,5.01322731139168,2.91005351556041,75,"5607080ed7def20012b733c3",0,"OR1",2.81739999997626,2.11640272190962,3.11838644522208,2.52645448822613,5.01322731139168,2.11640272190962,2.91005351556041,2.4338622320266,FALSE,1.70212309930726,4,2.7173
"77",-1,-1,1.93310000002384,-1,-1,-1,1,-1,5.92592592592593,2.79100569467696,6.9708996727353,8.83597883597884,76,"5607080ed7def20012b733c3",0,"OR1",1.93310000002384,6.9708996727353,6.13095253232926,3.60670173819944,8.83597883597884,2.79100569467696,6.9708996727353,5.92592592592593,FALSE,6.40665309659642,2,3.1671
"78",1.91670000004797,-1,-1,-1,1,-1,-1,-1,2.97619108169798,2.07671977855541,1.99735490102617,1.97089926906364,77,"5607080ed7def20012b733c3",0,"OR1",1.91670000004797,2.97619108169798,2.2552912575858,0.961199765482907,2.97619108169798,1.97089926906364,2.07671977855541,1.99735490102617,TRUE,0.23299809889964,4,4.0017
"79",2.06700000000001,-1,-1,-1,1,-1,-1,-1,6.335978634143,6.98412698412698,6.9708996727353,6.9708996727353,78,"5607080ed7def20012b733c3",0,"OR1",2.06700000000001,6.335978634143,6.81547624093515,0.224867657589113,6.98412698412698,6.335978634143,6.9708996727353,6.9708996727353,FALSE,0.102224638134543,1,3.4488
"80",-1,1.38339999997606,-1,-1,-1,1,-1,-1,8.2010588065657,8.30687830687831,8.09523829707393,9.03439153439154,79,"5607080ed7def20012b733c3",0,"OR1",1.38339999997606,8.30687830687831,8.40939173622737,0.833333064218889,9.03439153439154,8.09523829707393,8.30687830687831,8.2010588065657,FALSE,0.1810762479385,2,3.6828
"81",-1,-1,-1,1.83320000004778,-1,-1,-1,1,3.0291003272647,1.00917916801002e-07,6.91798941798942,2.93650813834377,80,"5607080ed7def20012b733c3",0,"OR1",1.83320000004778,2.93650813834377,3.22089949612895,4.92945322914729,6.91798941798942,1.00917916801002e-07,3.0291003272647,2.93650813834377,FALSE,8.05344405665099,2,3.7817
