"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict","scaledTrialNum","scaledMeanValue","scaledValueDiff"
"1130",1.75,-1,-1,-1,1,-1,-1,-1,0.324074074074074,1.59259259259259,0.814814814814815,1.32407407407407,1,49,"5aeeb4903c80f200013af2ed",1.4011,1.75,0.324074074074074,1.01388888888889,0.771604938271605,1.59259259259259,0.324074074074074,1.32407407407407,0.814814814814815,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",2,-0.303098008992631,-1.74169322969336,-0.836941159889948
"1131",-1,-1,1.43389999997635,1.80010000002403,-1,-1,1,2,0.981481481481482,1.32407407407407,7.5462962962963,8.5462962962963,0,50,"5aeeb4903c80f200013af2ed",1.3336,1.43389999997635,7.5462962962963,4.59953703703704,5.26234567901234,8.5462962962963,0.981481481481482,7.5462962962963,1.32407407407407,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,-0.274231531945714,-0.33525599445784,1.91052387974515
"1132",-1,1.58360000002381,-1,-1,-1,1,-1,-1,8.16666666666667,6.36111111111111,7.5462962962963,5.86111111111111,1,51,"5aeeb4903c80f200013af2ed",0.7532,1.58360000002381,6.36111111111111,6.9837962962963,1.57716049382716,8.16666666666667,5.86111111111111,7.5462962962963,6.36111111111111,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",2,-0.245365054898796,0.599947589978951,-0.344096915666744
"1133",-1,-1,1.33360000002381,1.96689999997625,-1,-1,1,2,1.85185185185185,6.17592592592593,8.75,8.83333333333333,0,52,"5aeeb4903c80f200013af2ed",1.8744,1.33360000002381,8.75,6.40277777777778,3.24074074074074,8.83333333333333,1.85185185185185,8.75,6.17592592592593,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.216498577851879,0.372048464062801,0.673692538878494
"1134",-1,-1,-1,1.35039999997616,-1,-1,-1,1,7.9537037037037,6.69444444444444,6.92592592592593,7.06481481481481,1,53,"5aeeb4903c80f200013af2ed",0.9854,1.35039999997616,7.06481481481481,7.15972222222222,1.05864197530864,7.9537037037037,6.69444444444444,7.06481481481481,6.92592592592593,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",1,-0.187632100804962,0.668952903005353,-0.661329992408117
"1135",1.2226000000237,1.81700000000001,-1,2.7668999999762,1,2,-1,3,9.05555555555556,9.44444444444444,6.38888888888889,9.09259259259259,0,54,"5aeeb4903c80f200013af2ed",2.5424,1.2226000000237,9.05555555555556,8.49537037037037,1.26543209876543,9.44444444444444,6.38888888888889,9.09259259259259,9.05555555555556,3,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,-0.158765623758045,1.19284850321897,-0.53481442013626
"1136",-1,-1,2.01160000002392,1.39499999999998,-1,-1,2,1,1.05555555555556,3.96296296296296,1.07407407407407,5.52777777777778,0,55,"5aeeb4903c80f200013af2ed",1.5698,1.39499999999998,5.52777777777778,2.90509259259259,3.49691358024691,5.52777777777778,1.05555555555556,3.96296296296296,1.07407407407407,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,-0.129899146711127,-0.999886114659522,0.830420785125718
"1137",-1,1.55710000002387,-1,-1,-1,1,-1,-1,9.53703703703704,5.5,7.5462962962963,6.92592592592593,1,56,"5aeeb4903c80f200013af2ed",0.9674,1.55710000002387,5.5,7.37731481481482,2.87962962962963,9.53703703703704,5.5,7.5462962962963,6.92592592592593,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1,-0.10103266966421,0.754301579643277,0.45276236043361
"1138",-1,0.983600000023898,-1,-1,-1,1,-1,-1,1.05555555555556,9.22222222222222,0.0833333333333336,9.61111111111111,0,57,"5aeeb4903c80f200013af2ed",1.1216,0.983600000023898,9.22222222222222,4.99305555555556,6.15740740740741,9.61111111111111,0.0833333333333336,9.22222222222222,1.05555555555556,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,-0.072166192617293,-0.180902004793514,2.45812859554872
"1139",1.93339999997625,-1,-1,-1,1,-1,-1,-1,0.814814814814815,9.65740740740741,0.203703703703704,0.185185185185185,0,58,"5aeeb4903c80f200013af2ed",1.65,1.93339999997625,0.814814814814815,2.71527777777778,9.25617283950617,9.65740740740741,0.185185185185185,0.814814814814815,0.203703703703704,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,-0.0432997155703758,-1.07433921555643,4.35397388750311
"1140",0.933600000023716,-1,-1,-1,1,-1,-1,-1,9.06481481481482,10,9.52777777777778,0,1,59,"5aeeb4903c80f200013af2ed",0.6005,0.933600000023716,9.06481481481482,7.14814814814815,3.80246913580247,10,0,9.52777777777778,9.06481481481482,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",2,-0.0144332385234586,0.664413079779933,1.01736170534832
"1141",-1,1.2336000000239,-1,1.68399999999997,-1,1,-1,2,2.00925925925926,9.2962962962963,8.10185185185185,9.78703703703704,0,60,"5aeeb4903c80f200013af2ed",1.5006,1.2336000000239,9.2962962962963,7.29861111111111,3.3179012345679,9.78703703703704,2.00925925925926,9.2962962962963,8.10185185185185,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,0.0144332385234586,0.723430781710409,0.720899841965008
"1142",-1,2.15010000002394,-1,1.63360000002399,-1,2,-1,1,2.67592592592593,9.85185185185185,8.25925925925926,9.87962962962963,0,61,"5aeeb4903c80f200013af2ed",2.0617,1.63360000002399,9.87962962962963,7.66666666666667,2.95061728395062,9.87962962962963,2.67592592592593,9.85185185185185,8.25925925925926,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,0.0432997155703758,0.867797160278808,0.496193079273204
"1143",1.11689999997611,-1,-1,-1,1,-1,-1,-1,10,0,6.22222222222222,7.2962962962963,1,62,"5aeeb4903c80f200013af2ed",0.9669,1.11689999997611,10,5.87962962962963,5.49382716049383,10,0,7.2962962962963,6.22222222222222,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,0.072166192617293,0.166848454273757,2.0521457890047
"1144",2.42860000002383,-1,1.92829999995229,-1,2,-1,1,-1,2.00925925925926,0,6.31481481481481,6.30555555555556,0,63,"5aeeb4903c80f200013af2ed",0.925,1.92829999995229,6.31481481481481,3.65740740740741,3.54320987654321,6.31481481481481,0,6.30555555555556,2.00925925925926,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,0.10103266966421,-0.704797605007135,0.858745166977629
"1145",-1,1.58360000002403,2.46690000009539,-1,-1,1,2,-1,9.41666666666667,7.66666666666667,8.11111111111111,7.90740740740741,0,64,"5aeeb4903c80f200013af2ed",1.6557,1.58360000002403,7.66666666666667,8.27546296296296,1.52160493827161,9.41666666666667,7.66666666666667,8.11111111111111,7.90740740740741,2,0,10,TRUE,FALSE,FALSE,FALSE,"OR",1,0.129899146711127,1.10659186193597,-0.37808617388903
"1146",-1,2.28919999992854,-1,-1,-1,1,-1,-1,0,2.84259259259259,8.10185185185185,3.86111111111111,1,65,"5aeeb4903c80f200013af2ed",2.5836,2.28919999992854,2.84259259259259,3.70138888888889,5.86728395061728,8.10185185185185,0,3.86111111111111,2.84259259259259,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1,0.158765623758045,-0.687546276750534,2.28062913594342
"1147",1.57850000000008,-1,-1,-1,1,-1,-1,-1,8.10185185185185,0.0185185185185183,8.99074074074074,2.84259259259259,1,66,"5aeeb4903c80f200013af2ed",0.435,1.57850000000008,8.10185185185185,4.98842592592593,5.33641975308642,8.99074074074074,0.0185185185185183,8.10185185185185,2.84259259259259,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,0.187632100804962,-0.182717934083683,1.95584289070821
"1148",-1,0.933600000023716,-1,1.48349999999982,-1,1,-1,2,1.98148148148148,4.63888888888889,6.18518518518519,2.36111111111111,0,67,"5aeeb4903c80f200013af2ed",1.4505,0.933600000023716,4.63888888888889,3.79166666666667,3.19135802469136,6.18518518518519,1.98148148148148,4.63888888888889,2.36111111111111,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,0.216498577851879,-0.652135655592247,0.643479864903127
"1149",-1,0.833800000071733,-1,-1,-1,1,-1,-1,7.87962962962963,7.91666666666667,8.01851851851852,7.15740740740741,1,68,"5aeeb4903c80f200013af2ed",0.7,0.833800000071733,7.91666666666667,7.74305555555556,0.367283950617284,8.01851851851852,7.15740740740741,7.91666666666667,7.87962962962963,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,0.245365054898796,0.89775999356659,-1.08430742806328
"1150",0.983599999904754,1.5005000000001,2.05039999997621,-1,1,2,3,-1,9.58333333333333,9.99074074074074,9.09259259259259,10,0,69,"5aeeb4903c80f200013af2ed",1.6238,0.983599999904754,9.58333333333333,9.66666666666667,0.444444444444445,10,9.09259259259259,9.99074074074074,9.58333333333333,3,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,0.274231531945714,1.65227861363161,-1.03710012497677
"1151",2.30579999995234,-1,-1,-1,1,-1,-1,-1,0,0.0833333333333336,0.0185185185185183,0,0,70,"5aeeb4903c80f200013af2ed",0.3176,2.30579999995234,0,0.025462962962963,0.0771604938271608,0.0833333333333336,0,0.0185185185185183,0,1,0,10,TRUE,FALSE,TRUE,FALSE,"OR",2,0.303098008992631,-2.12939413314434,-1.26180688766857
"1152",-1,-1,1.26190000009547,-1,-1,-1,1,-1,8.12962962962963,6.86111111111111,6.00925925925926,0.0277777777777777,1,71,"5aeeb4903c80f200013af2ed",0.8337,1.26190000009547,6.00925925925926,5.25694444444444,3.83024691358025,8.12962962962963,0.0277777777777777,6.86111111111111,6.00925925925926,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1,0.331964486039548,-0.0773940352539118,1.03435633445946
"1153",1.33339999997611,-1,-1,-1,1,-1,-1,-1,10,0.916666666666667,1.44444444444444,9.89814814814815,1,72,"5aeeb4903c80f200013af2ed",0.3046,1.33339999997611,10,5.56481481481481,5.91358024691358,10,0.916666666666667,9.89814814814815,1.44444444444444,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,0.360830963086465,0.0433652625422951,2.30895351779533
"1154",2.80029999995213,-1,-1,-1,1,-1,-1,-1,8.83333333333333,8.91666666666667,7.59259259259259,9.61111111111111,1,73,"5aeeb4903c80f200013af2ed",0.6171,2.80029999995213,8.83333333333333,8.73842592592593,1.16358024691358,9.61111111111111,7.59259259259259,8.91666666666667,8.83333333333333,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",2,0.389697440133382,1.28818479095282,-0.597128060210458
"1155",1.8003000000715,-1,-1,-1,1,-1,-1,-1,5.88888888888889,2.7037037037037,0.0833333333333336,5.92592592592593,1,74,"5aeeb4903c80f200013af2ed",0.3552,1.8003000000715,5.88888888888889,3.65046296296296,3.03395061728395,5.92592592592593,0.0833333333333336,5.88888888888889,2.7037037037037,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,0.4185639171803,-0.70752149894239,0.547176966606637
"1156",2.2834000000953,-1,-1,-1,1,-1,-1,-1,1.94444444444444,0.0833333333333336,0.342592592592593,0.861111111111111,0,75,"5aeeb4903c80f200013af2ed",0.8003,2.2834000000953,1.94444444444444,0.80787037037037,1.51543209876543,1.94444444444444,0.0833333333333336,0.861111111111111,0.342592592592593,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,0.447430394227217,-1.82250208310586,-0.381862758135956
"1157",-1,1.23460000002387,-1,-1,-1,1,-1,-1,6.31481481481481,7.91666666666667,9.41666666666667,8.99074074074074,1,76,"5aeeb4903c80f200013af2ed",0.6222,1.23460000002387,7.91666666666667,8.15972222222222,1.67592592592593,9.41666666666667,6.31481481481481,8.99074074074074,7.91666666666667,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",3,0.476296871274134,1.06119362968175,-0.283671567716003
"1158",-1,-1,1.63370000004761,2.10030000007146,-1,-1,1,2,1.08333333333333,8.97222222222222,9.89814814814815,8.5462962962963,0,77,"5aeeb4903c80f200013af2ed",1.2007,1.63370000004761,9.89814814814815,7.125,3.69753086419753,9.89814814814815,1.08333333333333,8.97222222222222,8.5462962962963,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,0.505163348321051,0.65533343332909,0.953159773150656
"1159",-1,2.2666000000238,-1,1.66660000002366,-1,2,-1,1,7.93518518518519,6.10185185185185,0,7.38888888888889,0,78,"5aeeb4903c80f200013af2ed",1.5172,1.66660000002366,7.38888888888889,5.35648148148148,3.43827160493827,7.93518518518519,0,7.38888888888889,6.10185185185185,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,0.534029825367969,-0.0383515555152874,0.794543234779969
"1160",1.18360000002372,-1,-1,-1,1,-1,-1,-1,9.87037037037037,9.56481481481482,8.99074074074074,9.41666666666667,1,79,"5aeeb4903c80f200013af2ed",0.9112,1.18360000002372,9.87037037037037,9.46064814814815,0.546296296296296,9.87037037037037,8.99074074074074,9.56481481481482,9.41666666666667,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",3,0.562896302414886,1.57146976021911,-0.974786484902568
"1161",1.55099999999993,-1,-1,-1,1,-1,-1,-1,2.84259259259259,0.953703703703704,0.861111111111111,0.5,1,80,"5aeeb4903c80f200013af2ed",2.1323,1.55099999999993,2.84259259259259,1.28935185185185,2.07098765432099,2.84259259259259,0.5,0.953703703703704,0.861111111111111,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,0.591762779461803,-1.63364543692834,-0.0419701759130534
"1162",1.13339999997606,-1,1.7666999999285,-1,1,-1,2,-1,7.98148148148148,8.12037037037037,7.9537037037037,7.92592592592593,0,81,"5aeeb4903c80f200013af2ed",1.5003,1.13339999997606,7.98148148148148,7.99537037037037,0.166666666666667,8.12037037037037,7.92592592592593,7.98148148148148,7.9537037037037,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,0.62062925650872,0.996728139880773,-1.20704641608822
"1163",-1,1.13360000002376,-1,-1,-1,1,-1,-1,6.31481481481481,9.89814814814815,7.90740740740741,7.87962962962963,1,82,"5aeeb4903c80f200013af2ed",1.9861,1.13360000002376,9.89814814814815,8,2.53086419753086,9.89814814814815,6.31481481481481,7.90740740740741,7.87962962962963,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",1,0.649495733555637,0.998544069170941,0.239385350482565
"1164",-1,1.45000000000005,-1,2.09989999997629,-1,1,-1,2,9.85185185185185,6.22222222222222,8.11111111111111,7.06481481481481,0,83,"5aeeb4903c80f200013af2ed",1.6679,1.45000000000005,6.22222222222222,7.8125,2.71913580246914,9.85185185185185,6.22222222222222,8.11111111111111,7.06481481481481,2,0,10,TRUE,FALSE,FALSE,FALSE,"OR",2,0.678362210602555,0.924998932919116,0.354571170013664
"1165",1.05020000004765,1.63349999999991,-1,-1,1,2,-1,-1,9.75,9.68518518518518,9.2962962962963,5.52777777777778,0,84,"5aeeb4903c80f200013af2ed",1.8592,1.05020000004765,9.75,8.56481481481481,1.58024691358025,9.75,5.52777777777778,9.68518518518518,9.2962962962963,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,0.707228687649472,1.2200874425715,-0.342208623543281
"1166",-1,1.01689999997598,1.6727999999523,-1,-1,1,2,-1,8.91666666666667,10,9.87037037037037,7.93518518518519,0,85,"5aeeb4903c80f200013af2ed",1.3001,1.01689999997598,10,9.18055555555556,1.09259259259259,10,7.93518518518519,9.87037037037037,8.91666666666667,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,0.736095164696389,1.46160603816392,-0.640558779050052
"1167",-1,3.52820000004772,-1,-1,-1,1,-1,-1,0,0,1.59259259259259,0.981481481481482,1,86,"5aeeb4903c80f200013af2ed",3.4703,3.52820000004772,0,0.643518518518519,1.26543209876543,1.59259259259259,0,0.981481481481482,0,1,0,10,TRUE,FALSE,TRUE,FALSE,"XOR",2,0.764961641743306,-1.88696757290685,-0.53481442013626
"1168",-1,-1,1.75010000002362,-1,-1,-1,1,-1,9.85185185185185,9.56481481481482,10,7.99074074074074,1,87,"5aeeb4903c80f200013af2ed",1.1656,1.75010000002362,10,9.35185185185185,0.864197530864198,10,7.99074074074074,9.85185185185185,9.56481481481482,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,0.793828118790224,1.52879542190015,-0.780292396186131
"1169",2.3172000000477,-1,-1,-1,1,-1,-1,-1,6.53703703703704,0,0,3.03703703703704,1,88,"5aeeb4903c80f200013af2ed",2.0868,2.3172000000477,6.53703703703704,2.39351851851852,5.52469135802469,6.53703703703704,0,3.03703703703704,0,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",1,0.822694595837141,-1.20054630122314,2.0710287102393
"1170",-1,-1,-1,3.63359999990462,-1,-1,-1,1,1.97222222222222,2.67592592592593,0,1.5,0,89,"5aeeb4903c80f200013af2ed",6.0002,3.63359999990462,1.5,1.53703703703704,1.51851851851852,2.67592592592593,0,1.97222222222222,1.5,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,0.851561072884058,-1.53649321990432,-0.379974466012493
"1171",-1,-1,2.66710000002377,-1,-1,-1,1,-1,0.944444444444444,8.11111111111111,6.30555555555556,9.2962962962963,0,90,"5aeeb4903c80f200013af2ed",1.2839,2.66710000002377,6.30555555555556,6.16435185185185,4.17592592592593,9.2962962962963,0.944444444444444,8.11111111111111,6.30555555555556,1,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,0.880427549930975,0.27852810561912,1.24584505228704
"1172",3.40010000002394,-1,-1,-1,1,-1,-1,-1,0.5,3.86111111111111,0,0,0,91,"5aeeb4903c80f200013af2ed",0.8042,3.40010000002394,0.5,1.09027777777778,3.69444444444444,3.86111111111111,0,0.5,0,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,0.909294026977892,-1.71173039640558,0.951271481027193
"1173",0.972600000023931,-1,-1,-1,1,-1,-1,-1,9.87962962962963,9.61111111111111,8.99074074074074,9.87037037037037,1,92,"5aeeb4903c80f200013af2ed",0.7014,0.972600000023931,9.87962962962963,9.58796296296296,0.388888888888891,9.87962962962963,8.99074074074074,9.87037037037037,9.61111111111111,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,0.93816050402481,1.62140781569874,-1.07108938319905
"1174",-1,1.89519999992854,2.39539999997623,-1,-1,1,2,-1,0,6.92592592592593,7.47222222222222,1.44444444444444,0,93,"5aeeb4903c80f200013af2ed",1.6563,1.89519999992854,6.92592592592593,3.96064814814815,4.6820987654321,7.47222222222222,0,6.92592592592593,1.44444444444444,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,0.967026981071727,-0.585854236501096,1.55552496053457
"1175",-1,-1,2.63339999997606,1.81709999990448,-1,-1,2,1,0,1.07407407407407,8.01851851851852,8.28703703703704,0,94,"5aeeb4903c80f200013af2ed",1.6188,1.81709999990448,8.28703703703704,4.34490740740741,5.25617283950617,8.28703703703704,0,8.01851851851852,1.07407407407407,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,0.995893458118644,-0.435132105417109,1.90674729549823
"1176",-1,-1,1.58399999999983,-1,-1,-1,1,-1,7.9537037037037,0.444444444444444,7.38888888888889,0,1,95,"5aeeb4903c80f200013af2ed",2.4006,1.58399999999983,7.38888888888889,3.94675925925926,5.34259259259259,7.9537037037037,0,7.38888888888889,0.444444444444444,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",1,1.02475993516556,-0.591302024371603,1.95961947495513
"1177",3.80029999995236,-1,2.48350000000005,1.53939999997601,3,-1,2,1,9.75,8.10185185185185,8.97222222222222,9.22222222222222,0,96,"5aeeb4903c80f200013af2ed",3.3671,1.53939999997601,9.22222222222222,9.01157407407407,0.984567901234568,9.75,8.10185185185185,9.22222222222222,8.97222222222222,3,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,1.05362641221248,1.39532461907276,-0.706649003371169
"1178",-1,-1,2.36670000004756,2.96679999995217,-1,-1,1,2,3.03703703703704,0,8.97222222222222,6.99074074074074,0,97,"5aeeb4903c80f200013af2ed",1.4021,2.36670000004756,8.97222222222222,4.75,5.62962962962963,8.97222222222222,0,6.99074074074074,3.03703703703704,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",3,1.0824928892594,-0.276238292527364,2.13523064243696
"1179",-1,-1,-1,2.23340000009557,-1,-1,-1,1,0,0.0277777777777777,0,0.0555555555555554,0,98,"5aeeb4903c80f200013af2ed",0.701,2.23340000009557,0.0555555555555554,0.0208333333333333,0.0462962962962961,0.0555555555555554,0,0.0277777777777777,0,1,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,1.11135936630631,-2.13121006243451,-1.28068980890318
"1180",-1,-1,1.90020000004779,-1,-1,-1,1,-1,6.16666666666667,8.99074074074074,6.92592592592593,7.21296296296296,1,99,"5aeeb4903c80f200013af2ed",1.0824,1.90020000004779,6.92592592592593,7.32407407407407,2.22222222222222,8.99074074074074,6.16666666666667,7.21296296296296,6.92592592592593,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1,1.14022584335323,0.733418392806335,0.050556138136511
"1181",1.1727999999523,-1,1.75610000002371,-1,1,-1,2,-1,9.58333333333333,1.5,7.38888888888889,1.15740740740741,0,100,"5aeeb4903c80f200013af2ed",1.4719,1.1727999999523,9.58333333333333,4.90740740740741,6.23456790123457,9.58333333333333,1.15740740740741,7.38888888888889,1.5,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",1,1.16909232040015,-0.214496696661633,2.50533589863523
"1182",-1,-1,1.27869999992845,1.74479999995219,-1,-1,1,2,2.36111111111111,6.17592592592593,9.58333333333333,9.05555555555556,0,101,"5aeeb4903c80f200013af2ed",1.4185,1.27869999992845,9.58333333333333,6.79398148148148,3.71913580246914,9.58333333333333,2.36111111111111,9.05555555555556,6.17592592592593,2,0,10,FALSE,FALSE,FALSE,TRUE,"OR",2,1.19795879744706,0.52549448908204,0.966377818014883
"1183",1.13349999999991,-1,-1,-1,1,-1,-1,-1,9.52777777777778,7.84259259259259,9.56481481481482,8.80555555555556,1,102,"5aeeb4903c80f200013af2ed",2.3357,1.13349999999991,9.52777777777778,8.93518518518519,0.839506172839508,9.56481481481482,7.84259259259259,9.52777777777778,8.80555555555556,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",2,1.22682527449398,1.36536178578499,-0.795398733173814
"1184",-1,-1,2.32369999992852,-1,-1,-1,1,-1,6.92592592592593,5.86111111111111,8.80555555555556,9.56481481481482,1,103,"5aeeb4903c80f200013af2ed",0.7008,2.32369999992852,8.80555555555556,7.78935185185185,2.36728395061728,9.56481481481482,5.86111111111111,8.80555555555556,6.92592592592593,1,0,10,FALSE,TRUE,FALSE,FALSE,"XOR",1,1.2556917515409,0.915919286468273,0.139305867939156
"1185",2.72829999995224,-1,2.22900000000004,-1,2,-1,1,-1,10,7.9537037037037,8.01851851851852,7.5462962962963,0,104,"5aeeb4903c80f200013af2ed",1.6024,2.22900000000004,8.01851851851852,8.37962962962963,2.16049382716049,10,7.5462962962963,8.01851851851852,7.9537037037037,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",1,1.28455822858782,1.14745027096476,0.0127902956672989
"1186",1.7505000000001,-1,-1,-1,1,-1,-1,-1,0.944444444444444,0.944444444444444,0.185185185185185,1.44444444444444,1,105,"5aeeb4903c80f200013af2ed",1.0757,1.7505000000001,0.944444444444444,0.87962962962963,0.753086419753086,1.44444444444444,0.185185185185185,0.944444444444444,0.944444444444444,1,0,10,FALSE,TRUE,TRUE,FALSE,"XOR",2,1.31342470563473,-1.79435517910825,-0.848270912630711
"1187",0.933299999952169,1.38339999997606,2.0168999999762,-1,1,2,3,-1,7.89814814814815,9.53703703703704,7.84259259259259,9.85185185185185,0,106,"5aeeb4903c80f200013af2ed",2.3674,0.933299999952169,7.89814814814815,8.78240740740741,1.42592592592593,9.85185185185185,7.84259259259259,9.53703703703704,7.89814814814815,3,0,10,FALSE,FALSE,TRUE,FALSE,"OR",2,1.34229118268165,1.30543611920942,-0.436623229716308
"1188",-1,-1,-1,1.06680000007168,-1,-1,-1,1,9.31481481481482,9.59259259259259,8.65740740740741,8.06481481481481,1,107,"5aeeb4903c80f200013af2ed",0.6322,1.06680000007168,8.06481481481481,8.90740740740741,0.913580246913577,9.59259259259259,8.06481481481481,9.31481481481482,8.65740740740741,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1,1.37115765972857,1.35446621004397,-0.750079722210764
"1189",-1,-1,1.4670000000001,-1,-1,-1,1,-1,5.99074074074074,5.78703703703704,6.53703703703704,4.83333333333333,1,108,"5aeeb4903c80f200013af2ed",0.4576,1.4670000000001,6.53703703703704,5.78703703703704,0.999999999999998,6.53703703703704,4.83333333333333,5.99074074074074,5.78703703703704,1,0,10,FALSE,FALSE,FALSE,TRUE,"XOR",2,1.40002413677549,0.130529868470387,-0.697207542753868
"1190",-1,-1,-1,3.3728999999762,-1,-1,-1,1,0,0,0,0,1,109,"5aeeb4903c80f200013af2ed",0.4512,3.3728999999762,0,0,0,0,0,0,0,1,0,10,TRUE,TRUE,TRUE,TRUE,"XOR",2,1.4288906138224,-2.13938174424027,-1.30901419075509
"1191",2.61210000002393,-1,-1,-1,1,-1,-1,-1,1.85185185185185,5.52777777777778,6.23148148148148,9.08333333333333,1,110,"5aeeb4903c80f200013af2ed",0.8614,2.61210000002393,1.85185185185185,5.67361111111111,4.5462962962963,9.08333333333333,1.85185185185185,6.23148148148148,5.52777777777778,1,0,10,TRUE,FALSE,FALSE,FALSE,"XOR",1,1.45775709086932,0.0860396008612566,1.47244010710231
"1192",-1,-1,2.38360000002399,3.0335,-1,-1,1,2,9.28703703703704,7,8.28703703703704,6.34259259259259,0,111,"5aeeb4903c80f200013af2ed",1.6348,2.38360000002399,8.28703703703704,7.72916666666667,2.07716049382716,9.28703703703704,6.34259259259259,8.28703703703704,7,2,0,10,FALSE,TRUE,FALSE,FALSE,"OR",3,1.48662356791624,0.892312205696084,-0.0381935916661339
"1193",-1,-1,2.48969999992846,2.9224999999999,-1,-1,1,2,9.31481481481482,8.28703703703704,7.18518518518519,8.01851851851852,0,112,"5aeeb4903c80f200013af2ed",1.1509,2.48969999992846,7.18518518518519,8.20138888888889,1.48456790123457,9.31481481481482,7.18518518518519,8.28703703703704,8.01851851851852,2,0,10,TRUE,FALSE,FALSE,FALSE,"OR",3,1.51549004496315,1.07753699329327,-0.400745679370559
"1194",-1,-1,1.27270000004773,-1,-1,-1,1,-1,9.65740740740741,4.83333333333333,6.36111111111111,0.0185185185185183,0,113,"5aeeb4903c80f200013af2ed",1.4671,1.27270000004773,6.36111111111111,5.21759259259259,5.91975308641975,9.65740740740741,0.0185185185185183,6.36111111111111,4.83333333333333,1,0,10,FALSE,TRUE,FALSE,FALSE,"OR",2,1.54435652201007,-0.0928294342203437,2.31273010204225
"1195",-1,1.66159999990464,-1,-1,-1,1,-1,-1,1.32407407407407,1.97222222222222,9.08333333333333,7.47222222222222,1,114,"5aeeb4903c80f200013af2ed",1.144,1.66159999990464,1.97222222222222,4.96296296296296,5.49382716049383,9.08333333333333,1.32407407407407,7.47222222222222,1.97222222222222,1,0,10,FALSE,FALSE,TRUE,FALSE,"XOR",1,1.57322299905699,-0.192705545179613,2.0521457890047
