"","value","rating.rt","participant","pic_path"
"63",7.675926208,8.9431,"55b2d3f2fdf99b525bc839aa","EC_0227.jpg"
"64",2.819444444,8.4404,"55b2d3f2fdf99b525bc839aa","EC_0142.jpg"
"65",7.745370653,5.0901,"55b2d3f2fdf99b525bc839aa","EC_0140.jpg"
"66",1.925926208,2.4783,"55b2d3f2fdf99b525bc839aa","EC_0005.jpg"
"67",7.041666667,3.3437,"55b2d3f2fdf99b525bc839aa","EC_0119.jpg"
"68",3.41203732,7.9468,"55b2d3f2fdf99b525bc839aa","EC_0015.jpg"
"69",5.074074639,3.5909,"55b2d3f2fdf99b525bc839aa","EC_0017.jpg"
"70",1.490740882,11.849,"55b2d3f2fdf99b525bc839aa","EC_0206.png"
"71",1.958333333,3.7878,"55b2d3f2fdf99b525bc839aa","EC_0020.jpg"
"72",1.111111111,2.6782,"55b2d3f2fdf99b525bc839aa","EC_0086.jpg"
"73",2.384259542,8.4858,"55b2d3f2fdf99b525bc839aa","EC_0050.jpg"
"74",4.509259542,10.3888,"55b2d3f2fdf99b525bc839aa","EC_0044.jpg"
"75",2.634259542,6.7092,"55b2d3f2fdf99b525bc839aa","EC_0187.jpeg"
"76",7.175926208,5.4065,"55b2d3f2fdf99b525bc839aa","EC_0168.jpeg"
"77",8.351852417,2.1862,"55b2d3f2fdf99b525bc839aa","EC_0092.jpg"
"78",3.351852417,6.3766,"55b2d3f2fdf99b525bc839aa","EC_0027.jpg"
"79",2.296296438,3.3135,"55b2d3f2fdf99b525bc839aa","EC_0195.jpg"
"80",6.981481764,2.5479,"55b2d3f2fdf99b525bc839aa","EC_0207.jpg"
"81",2.949074215,3.9181,"55b2d3f2fdf99b525bc839aa","EC_0118.jpg"
"82",6.759259542,3.2415,"55b2d3f2fdf99b525bc839aa","EC_0032.jpg"
"83",7.476852417,3.5891,"55b2d3f2fdf99b525bc839aa","EC_0038.jpg"
"84",6.851852417,3.2829,"55b2d3f2fdf99b525bc839aa","EC_0093.jpg"
"85",6.689815097,4.9551,"55b2d3f2fdf99b525bc839aa","EC_0134.jpg"
"86",3.351852417,2.6449,"55b2d3f2fdf99b525bc839aa","EC_0037.jpg"
"87",5.268519084,2.9032,"55b2d3f2fdf99b525bc839aa","EC_0182.jpg"
"88",2.004629771,2.5696,"55b2d3f2fdf99b525bc839aa","EC_0100.jpg"
"89",2.717592875,3.2135,"55b2d3f2fdf99b525bc839aa","EC_0205.jpg"
"90",6.134259542,2.4225,"55b2d3f2fdf99b525bc839aa","EC_0123.jpeg"
"91",7.407407973,2.7107,"55b2d3f2fdf99b525bc839aa","EC_0074.jpg"
"92",7.013888889,4.5241,"55b2d3f2fdf99b525bc839aa","EC_0011.jpg"
"93",2.291666667,3.4293,"55b2d3f2fdf99b525bc839aa","EC_0066.jpg"
"94",1.740740882,2.891,"55b2d3f2fdf99b525bc839aa","EC_0105.jpg"
"95",5.291666667,3.721,"55b2d3f2fdf99b525bc839aa","EC_0068.jpg"
"96",3.958333333,2.0435,"55b2d3f2fdf99b525bc839aa","EC_0115.jpg"
"97",2.425926208,2.3042,"55b2d3f2fdf99b525bc839aa","EC_0235.jpg"
"98",7.527777778,2.5536,"55b2d3f2fdf99b525bc839aa","EC_0120.jpg"
"99",6.430555556,2.4441,"55b2d3f2fdf99b525bc839aa","EC_0013.jpg"
"100",8.601852417,2.9433,"55b2d3f2fdf99b525bc839aa","EC_0157.jpg"
"101",7.337963528,32.8023,"55b2d3f2fdf99b525bc839aa","EC_0097.jpg"
"102",6.273148431,212.5607,"55b2d3f2fdf99b525bc839aa","EC_0165.jpg"
"103",7.574074639,4.4669,"55b2d3f2fdf99b525bc839aa","EC_0231.jpg"
"104",3.254630195,5.1401,"55b2d3f2fdf99b525bc839aa","EC_0009.jpg"
"105",2.615740882,2.0332,"55b2d3f2fdf99b525bc839aa","EC_0055.jpg"
"106",1.990740882,3.2005,"55b2d3f2fdf99b525bc839aa","EC_0109.jpg"
"107",6.055555556,2.0691,"55b2d3f2fdf99b525bc839aa","EC_0014.jpg"
"108",4.546296861,2.3088,"55b2d3f2fdf99b525bc839aa","EC_0149.jpg"
"109",2.342592875,1.74,"55b2d3f2fdf99b525bc839aa","EC_0174.jpg"
"110",7.939815097,2.2502,"55b2d3f2fdf99b525bc839aa","EC_0158.jpg"
"111",2.490740882,2.6088,"55b2d3f2fdf99b525bc839aa","EC_0075.jpg"
"112",2.245370653,2.6052,"55b2d3f2fdf99b525bc839aa","EC_0236.jpg"
"113",3.745370653,2.9328,"55b2d3f2fdf99b525bc839aa","EC_0049.jpg"
"114",6.421296861,2.6033,"55b2d3f2fdf99b525bc839aa","EC_0132.jpg"
"115",2.606481764,4.6655,"55b2d3f2fdf99b525bc839aa","EC_0001.jpg"
"116",7.43518575,3.945,"55b2d3f2fdf99b525bc839aa","EC_0008.jpg"
"117",4.509259542,2.7569,"55b2d3f2fdf99b525bc839aa","EC_0040.jpg"
"118",6.652777778,2.4936,"55b2d3f2fdf99b525bc839aa","EC_0058.jpg"
"119",3.31018575,3.6046,"55b2d3f2fdf99b525bc839aa","EC_0079.jpg"
"120",7.981481764,9.0318,"55b2d3f2fdf99b525bc839aa","EC_0069.jpg"
"121",3.203703986,2.6817,"55b2d3f2fdf99b525bc839aa","EC_0161.jpg"
"122",2.597222222,2.4641,"55b2d3f2fdf99b525bc839aa","EC_0214.jpg"
"123",2.074074215,2.576,"55b2d3f2fdf99b525bc839aa","EC_0117.jpg"
"124",2.282407549,4.8088,"55b2d3f2fdf99b525bc839aa","EC_0167.jpg"
"125",1.546296438,2.0163,"55b2d3f2fdf99b525bc839aa","EC_0042.jpg"
"126",6.171296861,2.7541,"55b2d3f2fdf99b525bc839aa","EC_0073.jpg"
"127",6.41203732,2.3956,"55b2d3f2fdf99b525bc839aa","EC_0223.jpg"
"128",3.379630195,2.7988,"55b2d3f2fdf99b525bc839aa","EC_0057.jpeg"
"129",2.671296438,3.7571,"55b2d3f2fdf99b525bc839aa","EC_0054.jpg"
"130",1.486111111,3.7758,"55b2d3f2fdf99b525bc839aa","EC_0234.jpg"
"131",1.703703986,2.9449,"55b2d3f2fdf99b525bc839aa","EC_0085.jpg"
"132",1.634259542,4.7816,"55b2d3f2fdf99b525bc839aa","EC_0056.jpg"
"133",1.273148431,2.7918,"55b2d3f2fdf99b525bc839aa","EC_0245.jpg"
"134",1.435185326,3.9579,"55b2d3f2fdf99b525bc839aa","EC_0151.jpg"
"135",1.935185326,3.1017,"55b2d3f2fdf99b525bc839aa","EC_0012.jpg"
"136",2.212963104,2.2141,"55b2d3f2fdf99b525bc839aa","EC_0197.jpg"
"137",6.592592875,6.9572,"55b2d3f2fdf99b525bc839aa","EC_0047.jpg"
"138",3.856481764,2.6194,"55b2d3f2fdf99b525bc839aa","EC_0162.jpg"
"139",7.143519084,2.2922,"55b2d3f2fdf99b525bc839aa","EC_0181.jpg"
"140",3,5.6586,"55b2d3f2fdf99b525bc839aa","EC_0067.jpg"
"141",3.069444444,3.0592,"55b2d3f2fdf99b525bc839aa","EC_0243.jpg"
"142",3.768519084,3.4031,"55b2d3f2fdf99b525bc839aa","EC_0116.jpg"
"143",6.800926208,8.4083,"55b2d3f2fdf99b525bc839aa","EC_0138.png"
"144",5.273148431,2.3154,"55b2d3f2fdf99b525bc839aa","EC_0237.jpg"
"145",5.421296861,2.2568,"55b2d3f2fdf99b525bc839aa","EC_0221.jpg"
"146",0,3.4498,"55b2d3f2fdf99b525bc839aa","EC_0199.jpg"
"147",3.675926208,2.1747,"55b2d3f2fdf99b525bc839aa","EC_0188.jpg"
"148",7.384259542,3.1957,"55b2d3f2fdf99b525bc839aa","EC_0088.jpg"
"149",7.430555556,8.9437,"55b2d3f2fdf99b525bc839aa","EC_0164.jpg"
"150",8.28703732,4.2435,"55b2d3f2fdf99b525bc839aa","EC_0156.jpg"
"151",7.402777778,8.7795,"55b2d3f2fdf99b525bc839aa","EC_0242.jpg"
"152",8.546296861,3.1999,"55b2d3f2fdf99b525bc839aa","EC_0248.jpg"
"153",3.231481764,5.4169,"55b2d3f2fdf99b525bc839aa","EC_0249.jpg"
"154",5.509259542,3.9139,"55b2d3f2fdf99b525bc839aa","EC_0006.jpg"
"155",2.449074215,4.2738,"55b2d3f2fdf99b525bc839aa","EC_0176.jpg"
"156",3.134259542,3.4594,"55b2d3f2fdf99b525bc839aa","EC_0154.jpg"
"157",2.398148431,3.9824,"55b2d3f2fdf99b525bc839aa","EC_0063.jpg"
"158",2.907407549,10.2835,"55b2d3f2fdf99b525bc839aa","EC_0007.jpg"
"159",3.282407973,3.8421,"55b2d3f2fdf99b525bc839aa","EC_0072.jpg"
"160",2.023148431,2.5198,"55b2d3f2fdf99b525bc839aa","EC_0113.jpg"
"161",1.490740882,3.074,"55b2d3f2fdf99b525bc839aa","EC_0111.jpg"
"162",5.078703986,3.6003,"55b2d3f2fdf99b525bc839aa","EC_0159.jpg"
"163",3.648148431,6.5784,"55b2d3f2fdf99b525bc839aa","EC_0233.jpg"
"164",7.129630195,3.5493,"55b2d3f2fdf99b525bc839aa","EC_0137.jpg"
"165",7.5,4.4014,"55b2d3f2fdf99b525bc839aa","EC_0010.jpg"
"166",5.453703986,2.2937,"55b2d3f2fdf99b525bc839aa","EC_0196.jpg"
"167",3.939815097,14.1416,"55b2d3f2fdf99b525bc839aa","EC_0071.jpg"
"168",2.185185326,3.1888,"55b2d3f2fdf99b525bc839aa","EC_0194.jpg"
"169",1.587963104,5.4731,"55b2d3f2fdf99b525bc839aa","EC_0153.jpg"
"170",2.91203732,9.1081,"55b2d3f2fdf99b525bc839aa","EC_0030.jpg"
"171",2.134259542,5.038,"55b2d3f2fdf99b525bc839aa","EC_0247.jpg"
"172",6.393519084,4.9685,"55b2d3f2fdf99b525bc839aa","EC_0016.jpg"
"173",7.28703732,2.2252,"55b2d3f2fdf99b525bc839aa","EC_0141.jpg"
"174",3.41203732,2.5259,"55b2d3f2fdf99b525bc839aa","EC_0240.jpg"
"175",3.68518575,15.0888,"55b2d3f2fdf99b525bc839aa","EC_0239.jpg"
"176",7.541666667,7.4189,"55b2d3f2fdf99b525bc839aa","EC_0209.jpg"
"177",8.981481764,2.3557,"55b2d3f2fdf99b525bc839aa","EC_0228.jpg"
"178",6.407407973,5.0027,"55b2d3f2fdf99b525bc839aa","EC_0095.jpg"
"179",7.907407973,2.1456,"55b2d3f2fdf99b525bc839aa","EC_0106.jpg"
"180",6.638888889,2.1452,"55b2d3f2fdf99b525bc839aa","EC_0230.jpg"
"181",5.856481764,1.887,"55b2d3f2fdf99b525bc839aa","EC_0060.jpg"
"182",6.986111111,5.6762,"55b2d3f2fdf99b525bc839aa","EC_0129.jpeg"
"183",7.041666667,6.8033,"55b2d3f2fdf99b525bc839aa","EC_0046.jpg"
"184",7.879630195,4.3465,"55b2d3f2fdf99b525bc839aa","EC_0077.jpg"
"185",3.703703986,3.0355,"55b2d3f2fdf99b525bc839aa","EC_0241.jpg"
"186",3.402777778,7.4641,"55b2d3f2fdf99b525bc839aa","EC_0163.jpg"
"187",6.699074639,3.4307,"55b2d3f2fdf99b525bc839aa","EC_0084.jpg"
"188",6.430555556,7.0237,"55b2d3f2fdf99b525bc839aa","EC_0185.jpg"
"189",3.763888889,10.3732,"55b2d3f2fdf99b525bc839aa","EC_0080.jpg"
"190",6.18518575,6.262,"55b2d3f2fdf99b525bc839aa","EC_0213.jpg"
"191",4.03703732,2.0949,"55b2d3f2fdf99b525bc839aa","EC_0135.jpg"
"192",2.629629771,1.9431,"55b2d3f2fdf99b525bc839aa","EC_0029.jpg"
"193",3.023148431,2.4565,"55b2d3f2fdf99b525bc839aa","EC_0147.png"
"194",3.106481764,3.8916,"55b2d3f2fdf99b525bc839aa","EC_0031.jpg"
"195",1.671296438,2.2344,"55b2d3f2fdf99b525bc839aa","EC_0033.jpeg"
"196",2.055555556,2.944,"55b2d3f2fdf99b525bc839aa","EC_0148.jpg"
"197",2.14351866,5.1468,"55b2d3f2fdf99b525bc839aa","EC_0089.jpg"
"198",2.106481764,2.6361,"55b2d3f2fdf99b525bc839aa","EC_0019.jpg"
