"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","trialNGlobal","participant","choiceCondition","phase","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","isBestFirst","varValue","conflict","confrt"
"2601",-1,15.2887000000003,-1,-1,-1,1,-1,-1,3.96902324570958,5.62967592307365,4.25065760091509,4.14108810092092,8,"65462d3be36b05a1f97d2dc8",1,"XOR",15.2887000000003,5.62967592307365,4.49761121765481,1.50941960722512,5.62967592307365,3.96902324570958,4.25065760091509,4.14108810092092,TRUE,0.583023520975562,2,2.3752
"2602",3.41099999999983,-1,-1,-1,1,-1,-1,-1,9.29382251021504,4.13345616318337,7.02030842629027,6.46198742375817,9,"65462d3be36b05a1f97d2dc8",1,"XOR",3.41099999999983,9.29382251021504,6.72739363086171,3.42190517247111,9.29382251021504,4.13345616318337,7.02030842629027,6.46198742375817,TRUE,4.49043610371813,2,1.6036
"2603",2.70309999999995,-1,-1,-1,1,-1,-1,-1,9.56697031275908,4.37460537124006,4.2799815009962,5.01091087952808,10,"65462d3be36b05a1f97d2dc8",1,"XOR",2.70309999999995,9.56697031275908,5.80811701613085,5.0118043955043,9.56697031275908,4.2799815009962,5.01091087952808,4.37460537124006,TRUE,6.38488983948779,1,1.5635
"2604",-1,6.49700000000007,-1,-1,-1,1,-1,-1,2.26900345299396,2.55797057111707,5.36979312678938,2.4350395184073,11,"65462d3be36b05a1f97d2dc8",1,"XOR",6.49700000000007,2.55797057111707,3.15795166732693,2.94912194594994,5.36979312678938,2.26900345299396,2.55797057111707,2.4350395184073,FALSE,2.18835028680918,1,1.9587
"2605",1.69620000000032,-1,-1,-1,1,-1,-1,-1,7.59502325541028,0.125905751935425,2.15889996766379,8.56745942146492,12,"65462d3be36b05a1f97d2dc8",0,"OR1",1.69620000000032,7.59502325541028,4.61182209911861,5.27418309646175,8.56745942146492,0.125905751935425,7.59502325541028,2.15889996766379,FALSE,16.8956094072484,2,2.0574
"2606",3.0813999999998,-1,-1,-1,1,-1,-1,-1,8.00552448246237,7.20705668631013,7.06712392192014,7.22901564132169,13,"65462d3be36b05a1f97d2dc8",0,"OR1",3.0813999999998,8.00552448246237,7.37718018300358,0.837792399278384,8.00552448246237,7.06712392192014,7.22901564132169,7.20705668631013,TRUE,0.180615393079471,2,2.6217
"2607",-1,1.83270000000016,-1,-1,-1,1,-1,-1,1.15362429941076,9.95770097113197,0.915498425739722,5.58982249964823,14,"65462d3be36b05a1f97d2dc8",0,"OR1",1.83270000000016,9.95770097113197,4.40416154898267,7.4047192295324,9.95770097113197,0.915498425739722,5.58982249964823,1.15362429941076,TRUE,18.3281182672098,1,2.7407
"2608",-1,-1,3.2023999999999,-1,-1,-1,1,-1,4.6041451659649,1.19038346852309,5.32736036348202,0.692927258842868,15,"65462d3be36b05a1f97d2dc8",0,"OR1",3.2023999999999,5.32736036348202,2.95370406420322,3.16487506570507,5.32736036348202,0.692927258842868,4.6041451659649,1.19038346852309,TRUE,5.52620378143178,1,1.6081
"2609",-1,-1,-1,5.60849999999982,-1,-1,-1,1,9.53841759239313,9.78630598145374,6.92980625535869,9.61773229376283,16,"65462d3be36b05a1f97d2dc8",0,"OR1",5.60849999999982,9.61773229376283,8.9680655307421,1.09098726761553,9.78630598145374,6.92980625535869,9.61773229376283,9.53841759239313,FALSE,1.85712889535691,3,1.5408
"2610",-1,-1,4.06619999999953,-1,-1,-1,1,-1,7.99489841266223,3.12089123751443,5.56076916802978,4.25065760091509,17,"65462d3be36b05a1f97d2dc8",0,"OR1",4.06619999999953,5.56076916802978,5.23180410478038,3.68412574384246,7.99489841266223,3.12089123751443,5.56076916802978,4.25065760091509,FALSE,4.38716992077459,1,2.5182
"2611",-1,3.93189999999981,-1,-1,-1,1,-1,-1,4.10635640738123,5.47188683207951,5.36979312678938,4.14108810092092,18,"65462d3be36b05a1f97d2dc8",0,"OR1",3.93189999999981,5.47188683207951,4.77228111679276,0.932807620382332,5.47188683207951,4.10635640738123,5.36979312678938,4.14108810092092,TRUE,0.562776366947435,1,3.7073
"2612",3.31569999999988,-1,-1,-1,1,-1,-1,-1,2.91526874134367,2.65484480813408,2.4350395184073,2.26900345299396,19,"65462d3be36b05a1f97d2dc8",0,"OR1",3.31569999999988,2.91526874134367,2.56853913021976,0.462306148165224,2.91526874134367,2.26900345299396,2.65484480813408,2.4350395184073,TRUE,0.0784046205185285,1,1.491
"2613",2.68139999999994,-1,-1,-1,1,-1,-1,-1,8.29139853820395,4.59338559983076,4.69267469017532,5.9634179500069,20,"65462d3be36b05a1f97d2dc8",0,"OR1",2.68139999999994,8.29139853820395,5.88521919455423,3.20823912486629,8.29139853820395,4.59338559983076,5.9634179500069,4.69267469017532,TRUE,2.96227017018049,1,3.1241
"2614",6.39930000000049,-1,-1,-1,1,-1,-1,-1,2.62309055961522,2.80864092842374,2.74528738248799,2.15889996766379,21,"65462d3be36b05a1f97d2dc8",0,"OR1",6.39930000000049,2.62309055961522,2.58397970954769,0.299548291834737,2.80864092842374,2.15889996766379,2.74528738248799,2.62309055961522,FALSE,0.0862384247231237,1,1.9787
"2615",-1,-1,2.77449999999999,-1,-1,-1,1,-1,8.06239511267821,7.18298682051719,8.28190599531126,7.91046674913301,22,"65462d3be36b05a1f97d2dc8",0,"OR1",2.77449999999999,8.28190599531126,7.85943866940992,0.563289767868452,8.28190599531126,7.18298682051719,8.06239511267821,7.91046674913301,TRUE,0.226620309369653,2,1.7922
"2616",-1,-1,3.5903000000003,-1,-1,-1,1,-1,1.15362429941076,2.55797057111707,6.6206573521704,0.692927258842868,23,"65462d3be36b05a1f97d2dc8",0,"OR1",3.5903000000003,6.6206573521704,2.75629487038528,5.15248330904683,6.6206573521704,0.692927258842868,2.55797057111707,1.15362429941076,TRUE,7.2662229259129,1,1.9921
"2617",-1,1.81860000000006,-1,-1,-1,1,-1,-1,6.49705881779063,5.18029388874386,5.91364527219261,8.02938099250722,24,"65462d3be36b05a1f97d2dc8",1,"XOR",1.81860000000006,5.18029388874386,6.40509474280858,2.16571499959819,8.02938099250722,5.18029388874386,6.49705881779063,5.91364527219261,FALSE,1.46280764211125,2,2.0236
"2618",-1,-1,6.75429999999983,-1,-1,-1,1,-1,8.24734951570994,8.21623771829846,8.9332107702695,8.03971623100829,25,"65462d3be36b05a1f97d2dc8",1,"XOR",6.75429999999983,8.9332107702695,8.35912855882155,0.765442948597267,8.9332107702695,8.03971623100829,8.24734951570994,8.21623771829846,TRUE,0.154835655814796,3,1.359
"2619",-1,2.5487999999998,-1,-1,-1,1,-1,-1,0.915498425739722,2.44970862003718,0.125905751935425,1.19038346852309,26,"65462d3be36b05a1f97d2dc8",1,"XOR",2.5487999999998,2.44970862003718,1.17037406655886,1.70577940463777,2.44970862003718,0.125905751935425,1.19038346852309,0.915498425739722,TRUE,0.930990976141945,1,2.3239
"2620",2.61599999999999,-1,-1,-1,1,-1,-1,-1,7.3243415592506,5.55018362390246,4.59338559983076,2.74528738248799,27,"65462d3be36b05a1f97d2dc8",1,"XOR",2.61599999999999,7.3243415592506,5.05329954136795,3.02805602384354,7.3243415592506,2.74528738248799,5.55018362390246,4.59338559983076,TRUE,3.6476555325409,1,2.1682
"2621",-1,-1,2.83589999999981,-1,-1,-1,1,-1,5.36979312678938,3.48564493960866,3.84370237023489,2.91526874134367,28,"65462d3be36b05a1f97d2dc8",1,"XOR",2.83589999999981,3.84370237023489,3.90360229449415,1.95492110972697,5.36979312678938,2.91526874134367,3.84370237023489,3.48564493960866,FALSE,1.10159837347292,1,2.4769
"2622",-1,7.19780000000037,-1,-1,-1,1,-1,-1,9.56033125400565,7.94161788028576,5.47188683207951,7.09685427066102,29,"65462d3be36b05a1f97d2dc8",1,"XOR",7.19780000000037,7.94161788028576,7.51767255925798,2.72354492633022,9.56033125400565,5.47188683207951,7.94161788028576,7.09685427066102,FALSE,2.90483715066481,2,2.0429
"2623",2.15920000000028,-1,-1,-1,1,-1,-1,-1,9.59748495246221,5.44227090876777,5.17010764168699,3.12089123751443,30,"65462d3be36b05a1f97d2dc8",1,"XOR",2.15920000000028,9.59748495246221,5.83268868510785,5.01972835647248,9.59748495246221,3.12089123751443,5.44227090876777,5.17010764168699,TRUE,7.3729920035475,1,1.6563
"2624",2.13889999999992,-1,-1,-1,1,-1,-1,-1,2.44970862003718,2.55797057111707,5.01091087952808,2.65484480813408,31,"65462d3be36b05a1f97d2dc8",1,"XOR",2.13889999999992,2.44970862003718,3.1683587197041,2.45673621309863,5.01091087952808,2.44970862003718,2.65484480813408,2.55797057111707,FALSE,1.51590888557823,1,2.8415
"2625",2.60379999999986,-1,-1,-1,1,-1,-1,-1,9.88788954003894,2.91254160194909,1.15362429941076,2.97657097307572,32,"65462d3be36b05a1f97d2dc8",1,"XOR",2.60379999999986,9.88788954003894,4.23265660361863,7.54031058189375,9.88788954003894,1.15362429941076,2.97657097307572,2.91254160194909,TRUE,14.927518074806,1,1.4712
"2626",-1,14.6913999999999,-1,-1,-1,1,-1,-1,2.26900345299396,2.4350395184073,1.19038346852309,2.15889996766379,33,"65462d3be36b05a1f97d2dc8",1,"XOR",14.6913999999999,2.4350395184073,2.01333160189704,0.562277222013688,2.4350395184073,1.19038346852309,2.26900345299396,2.15889996766379,TRUE,0.313879813875473,1,2.6192
"2627",-1,-1,4.9713999999999,-1,-1,-1,1,-1,8.9332107702695,8.93378528127832,9.59409152332918,7.94486946956392,34,"65462d3be36b05a1f97d2dc8",1,"XOR",4.9713999999999,9.59409152332918,8.85148926111023,0.990136349625265,9.59409152332918,7.94486946956392,8.93378528127832,8.9332107702695,TRUE,0.46228953542365,4,1.6262
"2628",-1,-1,-1,2.44149999999991,-1,-1,-1,1,0.692927258842868,0.125905751935425,0.915498425739722,6.35896877958246,35,"65462d3be36b05a1f97d2dc8",1,"XOR",2.44149999999991,6.35896877958246,2.02332505402512,5.78085830074313,6.35896877958246,0.125905751935425,0.915498425739722,0.692927258842868,TRUE,8.4650815515571,1,1.3351
"2629",2.86490000000003,-1,-1,-1,1,-1,-1,-1,2.44970862003718,2.65484480813408,2.4350395184073,2.80864092842374,36,"65462d3be36b05a1f97d2dc8",0,"OR1",2.86490000000003,2.44970862003718,2.58705846875058,0.295443279564215,2.80864092842374,2.4350395184073,2.65484480813408,2.44970862003718,FALSE,0.0318895054822956,1,2.1339
"2630",-1,-1,-1,3.53630000000044,-1,-1,-1,1,2.55797057111707,0.915498425739722,2.62309055961522,5.51971189373525,37,"65462d3be36b05a1f97d2dc8",0,"OR1",3.53630000000044,5.51971189373525,2.90406786255182,3.48752537491125,5.51971189373525,0.915498425739722,2.62309055961522,2.55797057111707,TRUE,3.66491122759756,1,2.2836
"2631",4.99660000000017,-1,-1,-1,1,-1,-1,-1,8.69149658665641,8.24734951570994,6.92980625535869,8.06239511267821,38,"65462d3be36b05a1f97d2dc8",0,"OR1",4.99660000000017,8.69149658665641,7.98276186760081,0.944979625407465,8.69149658665641,6.92980625535869,8.24734951570994,8.06239511267821,TRUE,0.562456166866827,2,1.9472
"2632",2.1601999999998,-1,-1,-1,1,-1,-1,-1,9.89150943616715,5.56076916802978,0.125905751935425,8.56477757546937,39,"65462d3be36b05a1f97d2dc8",0,"OR1",2.1601999999998,9.89150943616715,6.03574048290043,5.14102527102229,9.89150943616715,0.125905751935425,8.56477757546937,5.56076916802978,TRUE,18.8049090446118,2,3.3934
"2633",-1,1.77510000000007,-1,-1,-1,1,-1,-1,7.07802771177226,9.23704246679727,7.00227926961086,2.74528738248799,40,"65462d3be36b05a1f97d2dc8",0,"OR1",1.77510000000007,9.23704246679727,6.5156592076671,3.62851101217357,9.23704246679727,2.74528738248799,7.07802771177226,7.00227926961086,TRUE,7.39156265409135,1,2.2276
"2634",2.16729999999984,-1,-1,-1,1,-1,-1,-1,8.03971623100829,2.26900345299396,2.15889996766379,1.15362429941076,41,"65462d3be36b05a1f97d2dc8",0,"OR1",2.16729999999984,8.03971623100829,3.4053109877692,6.17920699098545,8.03971623100829,1.15362429941076,2.26900345299396,2.15889996766379,TRUE,9.79751338190659,1,1.5405
"2635",2.34460000000013,-1,-1,-1,1,-1,-1,-1,9.67829791179476,4.13345616318337,0.692927258842868,1.19038346852309,42,"65462d3be36b05a1f97d2dc8",0,"OR1",2.34460000000013,9.67829791179476,3.92376620058602,7.67270894827832,9.67829791179476,0.692927258842868,4.13345616318337,1.19038346852309,TRUE,17.0227688410483,1,2.4971
"2636",-1,-1,-1,6.24030000000039,-1,-1,-1,1,3.96902324570958,4.10635640738123,3.93291487122551,3.48564493960866,43,"65462d3be36b05a1f97d2dc8",0,"OR1",6.24030000000039,3.48564493960866,3.87348486598125,0.310495388533309,4.10635640738123,3.48564493960866,3.96902324570958,3.93291487122551,FALSE,0.0724361569357148,1,2.1209
"2637",2.97510000000011,-1,-1,-1,1,-1,-1,-1,2.91526874134367,3.28102247401136,0.915498425739722,2.97657097307572,44,"65462d3be36b05a1f97d2dc8",0,"OR1",2.97510000000011,2.91526874134367,2.52209015354262,1.01190976062499,3.28102247401136,0.915498425739722,2.97657097307572,2.91526874134367,FALSE,1.17275248804182,1,1.8742
"2638",-1,-1,-1,7.11210000000005,-1,-1,-1,1,6.71468644856902,5.44227090876777,6.47255389698063,6.36739096794004,45,"65462d3be36b05a1f97d2dc8",0,"OR1",7.11210000000005,6.36739096794004,6.24922555556437,0.620614524006206,6.71468644856902,5.44227090876777,6.47255389698063,6.36739096794004,FALSE,0.310556085888322,1,1.6095
"2639",-1,3.97589999999991,-1,-1,-1,1,-1,-1,9.54053565476383,9.35294112334093,9.74143333425621,9.53841759239313,46,"65462d3be36b05a1f97d2dc8",0,"OR1",3.97589999999991,9.35294112334093,9.54333192618853,0.264135210756914,9.74143333425621,9.35294112334093,9.54053565476383,9.53841759239313,FALSE,0.0251749318326278,4,1.9249
"2640",1.9232999999997,-1,-1,-1,1,-1,-1,-1,5.18029388874386,4.25065760091509,3.84370237023489,8.92474924817065,47,"65462d3be36b05a1f97d2dc8",0,"OR1",1.9232999999997,5.18029388874386,5.54985077701612,4.49986462820603,8.92474924817065,3.84370237023489,5.18029388874386,4.25065760091509,FALSE,5.37511909302009,3,2.7911
"2641",3.7487000000001,-1,-1,-1,1,-1,-1,-1,2.62309055961522,2.15889996766379,2.80864092842374,2.65484480813408,48,"65462d3be36b05a1f97d2dc8",1,"XOR",3.7487000000001,2.62309055961522,2.56136906595921,0.329695816619372,2.80864092842374,2.15889996766379,2.65484480813408,2.62309055961522,FALSE,0.078557335401225,1,1.8796
"2642",-1,-1,7.83979999999997,-1,-1,-1,1,-1,9.42687067795158,8.90912540936636,8.74982614109383,8.44313500076902,49,"65462d3be36b05a1f97d2dc8",1,"XOR",7.83979999999997,8.74982614109383,8.8822393072952,0.726175160875178,9.42687067795158,8.44313500076902,8.90912540936636,8.74982614109383,FALSE,0.169230676993646,5,1.2712
"2643",5.51679999999965,-1,-1,-1,1,-1,-1,-1,5.36979312678938,0.692927258842868,1.15362429941076,7.68170766957576,50,"65462d3be36b05a1f97d2dc8",1,"XOR",5.51679999999965,5.36979312678938,3.72451308865469,5.27625944122809,7.68170766957576,0.692927258842868,5.36979312678938,1.15362429941076,FALSE,11.3887723884438,1,1.9915
"2644",-1,2.0188999999998,-1,-1,-1,1,-1,-1,2.74528738248799,2.44970862003718,2.55797057111707,4.69267469017532,51,"65462d3be36b05a1f97d2dc8",1,"XOR",2.0188999999998,2.44970862003718,3.11141031595439,2.10835249896123,4.69267469017532,2.44970862003718,2.74528738248799,2.55797057111707,FALSE,1.12619590304521,1,3.2592
"2645",-1,-1,-1,2.55110000000013,-1,-1,-1,1,1.19038346852309,2.4350395184073,5.62967592307365,5.96821547451005,52,"65462d3be36b05a1f97d2dc8",1,"XOR",2.55110000000013,5.96821547451005,3.80582859612852,2.8831825045087,5.96821547451005,1.19038346852309,5.62967592307365,2.4350395184073,TRUE,5.57398399830542,2,1.8607
"2646",-1,-1,-1,1.79960000000005,-1,-1,-1,1,0.125905751935425,6.16627993269957,2.26900345299396,2.96693301453349,53,"65462d3be36b05a1f97d2dc8",1,"XOR",1.79960000000005,2.96693301453349,2.88203053804061,4.37899919287862,6.16627993269957,0.125905751935425,2.96693301453349,2.26900345299396,FALSE,6.25517618680551,1,1.6582
"2647",-1,1.66249999999991,-1,-1,-1,1,-1,-1,7.91046674913301,6.74555151614891,7.68170766957576,9.95770097113197,54,"65462d3be36b05a1f97d2dc8",1,"XOR",1.66249999999991,6.74555151614891,8.07385672649741,2.51179232617941,9.95770097113197,6.74555151614891,7.91046674913301,7.68170766957576,FALSE,1.83124701247647,3,2.7594
"2648",-1,-1,-1,3.27669999999966,-1,-1,-1,1,2.4350395184073,2.55797057111707,2.65484480813408,2.44970862003718,55,"65462d3be36b05a1f97d2dc8",1,"XOR",3.27669999999966,2.44970862003718,2.52439087942391,0.173938571613562,2.65484480813408,2.4350395184073,2.55797057111707,2.44970862003718,FALSE,0.0105689762642509,1,3.2071
"2649",-1,-1,2.33269999999993,-1,-1,-1,1,-1,8.52297534395386,6.82101031894279,9.35846930188642,9.69521142054003,56,"65462d3be36b05a1f97d2dc8",1,"XOR",2.33269999999993,9.35846930188642,8.59941659633078,1.46105976561233,9.69521142054003,6.82101031894279,9.35846930188642,8.52297534395386,FALSE,1.64849981969769,3,1.9136
"2650",-1,1.66849999999977,-1,-1,-1,1,-1,-1,1.19038346852309,9.53841759239313,0.915498425739722,4.69267469017532,57,"65462d3be36b05a1f97d2dc8",1,"XOR",1.66849999999977,9.53841759239313,4.08424354420781,7.27223206424708,9.53841759239313,0.915498425739722,4.69267469017532,1.19038346852309,TRUE,16.1778582569129,1,3.2103
"2651",-1,3.19999999999982,-1,-1,-1,1,-1,-1,3.93291487122551,7.09685427066102,7.75560623396601,6.92980625535869,58,"65462d3be36b05a1f97d2dc8",1,"XOR",3.19999999999982,7.09685427066102,6.42879540780281,1.76908110155094,7.75560623396601,3.93291487122551,7.09685427066102,6.92980625535869,FALSE,2.89572037830044,1,1.2987
"2652",-1,1.45330000000013,-1,-1,-1,1,-1,-1,1.15362429941076,9.89290518801639,3.96902324570958,2.26900345299396,59,"65462d3be36b05a1f97d2dc8",1,"XOR",1.45330000000013,9.89290518801639,4.32113904653268,7.42902152197829,9.89290518801639,1.15362429941076,3.96902324570958,2.26900345299396,TRUE,15.1376578800256,1,1.4078
"2653",-1,-1,2.6866,-1,-1,-1,1,-1,0.692927258842868,2.62309055961522,9.81843568841198,0.125905751935425,60,"65462d3be36b05a1f97d2dc8",0,"OR1",2.6866,9.81843568841198,3.31508981470137,8.67112783161414,9.81843568841198,0.125905751935425,2.62309055961522,0.692927258842868,TRUE,19.9396673258984,1,2.6927
"2654",-1,-1,-1,2.31570000000011,-1,-1,-1,1,2.4350395184073,2.55797057111707,2.74528738248799,2.44970862003718,61,"65462d3be36b05a1f97d2dc8",0,"OR1",2.31570000000011,2.44970862003718,2.54700152301239,0.264381145967468,2.74528738248799,2.4350395184073,2.55797057111707,2.44970862003718,FALSE,0.0204796671762771,1,2.677
"2655",-1,-1,-1,3.73430000000008,-1,-1,-1,1,9.89290518801639,6.06502057949695,6.6311689965414,9.35294112334093,62,"65462d3be36b05a1f97d2dc8",0,"OR1",3.73430000000008,9.35294112334093,7.98550897184892,2.54319495488997,9.89290518801639,6.06502057949695,9.35294112334093,6.6311689965414,FALSE,3.67684781608623,3,1.3141
"2656",-1,-1,1.87089999999989,-1,-1,-1,1,-1,3.26689093351214,3.12089123751443,3.84370237023489,2.97657097307572,63,"65462d3be36b05a1f97d2dc8",0,"OR1",1.87089999999989,3.84370237023489,3.3020138785843,0.722251322200797,3.84370237023489,2.97657097307572,3.26689093351214,3.12089123751443,TRUE,0.144459513037076,1,3.0592
"2657",-1,-1,4.45209999999997,-1,-1,-1,1,-1,8.06984349295652,8.36341623460265,8.75576911181997,9.01197241539834,64,"65462d3be36b05a1f97d2dc8",0,"OR1",4.45209999999997,8.75576911181997,8.55025031369437,0.61562946893863,9.01197241539834,8.06984349295652,8.75576911181997,8.36341623460265,FALSE,0.173707654035475,4,1.2722
"2658",-1,-1,-1,2.26910000000044,-1,-1,-1,1,5.47188683207951,7.68170766957576,7.00227926961086,9.05218580215294,65,"65462d3be36b05a1f97d2dc8",0,"OR1",2.26910000000044,9.05218580215294,7.30201489335477,2.3335612117309,9.05218580215294,5.47188683207951,7.68170766957576,7.00227926961086,TRUE,2.2154916597087,2,1.925
"2659",-1,-1,1.82259999999951,-1,-1,-1,1,-1,5.17010764168699,5.44227090876777,9.81843568841198,3.48564493960866,66,"65462d3be36b05a1f97d2dc8",0,"OR1",1.82259999999951,9.81843568841198,5.97911479461885,5.1190945250575,9.81843568841198,3.48564493960866,5.44227090876777,5.17010764168699,TRUE,7.30015692487719,2,1.943
"2660",-1,1.29499999999962,-1,-1,-1,1,-1,-1,2.26900345299396,5.18029388874386,0.125905751935425,4.59338559983076,67,"65462d3be36b05a1f97d2dc8",0,"OR1",1.29499999999962,5.18029388874386,3.042147173376,2.85086228715715,5.18029388874386,0.125905751935425,4.59338559983076,2.26900345299396,TRUE,5.36007575754672,1,1.8725
"2661",3.05099999999993,-1,-1,-1,1,-1,-1,-1,8.02938099250722,8.06239511267821,0.915498425739722,0.692927258842868,68,"65462d3be36b05a1f97d2dc8",0,"OR1",3.05099999999993,8.02938099250722,4.42505044744201,4.84979288698161,8.06239511267821,0.692927258842868,8.02938099250722,0.915498425739722,FALSE,17.4890579265755,1,4.9347
"2662",-1,-1,3.0635000000002,-1,-1,-1,1,-1,8.69300557200324,8.24734951570994,8.28190599531126,8.21623771829846,69,"65462d3be36b05a1f97d2dc8",0,"OR1",3.0635000000002,8.28190599531126,8.35962470033072,0.444507828896686,8.69300557200324,8.21623771829846,8.28190599531126,8.24734951570994,FALSE,0.0501161821349938,4,1.4809
"2663",-1,-1,3.23569999999972,-1,-1,-1,1,-1,2.15889996766379,1.15362429941076,2.80864092842374,1.19038346852309,70,"65462d3be36b05a1f97d2dc8",0,"OR1",3.23569999999972,2.80864092842374,1.82788716600535,1.30767168322452,2.80864092842374,1.15362429941076,2.15889996766379,1.19038346852309,TRUE,0.644162931643831,1,1.656
"2664",-1,-1,2.05109999999968,-1,-1,-1,1,-1,1.15362429941076,2.15889996766379,8.58080309520722,2.91254160194909,71,"65462d3be36b05a1f97d2dc8",0,"OR1",2.05109999999968,8.58080309520722,3.70146724105772,6.50578113886601,8.58080309520722,1.15362429941076,2.91254160194909,2.15889996766379,TRUE,11.100446496626,1,2.6709
"2665",-1,2.13620000000037,-1,-1,-1,1,-1,-1,4.69267469017532,9.43141551296537,8.74982614109383,5.01091087952808,72,"65462d3be36b05a1f97d2dc8",0,"OR1",2.13620000000037,9.43141551296537,6.97120680594065,3.28027827603296,9.43141551296537,4.69267469017532,8.74982614109383,5.01091087952808,TRUE,6.08352744772825,3,1.6261
"2666",2.7152000000001,-1,-1,-1,1,-1,-1,-1,8.50744328387919,8.64861446515335,8.31717644191317,8.69300557200324,73,"65462d3be36b05a1f97d2dc8",0,"OR1",2.7152000000001,8.50744328387919,8.54155994073724,0.201927508354668,8.69300557200324,8.31717644191317,8.64861446515335,8.50744328387919,FALSE,0.0286361170824062,3,1.8561
"2667",2.92410000000018,-1,-1,-1,1,-1,-1,-1,2.55797057111707,2.4350395184073,2.62309055961522,2.65484480813408,74,"65462d3be36b05a1f97d2dc8",0,"OR1",2.92410000000018,2.55797057111707,2.56773636431842,0.116144591754215,2.65484480813408,2.4350395184073,2.62309055961522,2.55797057111707,FALSE,0.0094519305175177,1,4.4897
"2668",-1,-1,1.54079999999976,-1,-1,-1,1,-1,1.19038346852309,0.915498425739722,2.44970862003718,2.80864092842374,75,"65462d3be36b05a1f97d2dc8",0,"OR1",1.54079999999976,2.44970862003718,1.84105786068093,1.29011075699041,2.80864092842374,0.915498425739722,2.44970862003718,1.19038346852309,FALSE,0.862236724022062,1,2.1919
"2669",-1,-1,2.84490000000051,-1,-1,-1,1,-1,5.32736036348202,3.48564493960866,9.89290518801639,4.2799815009962,76,"65462d3be36b05a1f97d2dc8",0,"OR1",2.84490000000051,9.89290518801639,5.74647299802582,5.52857625332076,9.89290518801639,3.48564493960866,5.32736036348202,4.2799815009962,TRUE,8.21016537573691,1,1.8605
"2670",-1,-1,-1,1.88400000000001,-1,-1,-1,1,0.125905751935425,0.692927258842868,2.91526874134367,7.04874910509018,77,"65462d3be36b05a1f97d2dc8",0,"OR1",1.88400000000001,7.04874910509018,2.69571271430304,5.80404852104953,7.04874910509018,0.125905751935425,2.91526874134367,0.692927258842868,TRUE,9.8707293576543,1,1.6908
"2671",1.14710000000014,-1,-1,-1,1,-1,-1,-1,9.95770097113197,2.15889996766379,2.4350395184073,2.96693301453349,78,"65462d3be36b05a1f97d2dc8",0,"OR1",1.14710000000014,9.95770097113197,4.37964336793414,7.43741013759711,9.95770097113197,2.15889996766379,2.96693301453349,2.4350395184073,TRUE,13.9412208495458,1,2.3788
"2672",-1,3.66989999999987,-1,-1,-1,1,-1,-1,4.2799815009962,3.84370237023489,6.16627993269957,5.84109835818412,79,"65462d3be36b05a1f97d2dc8",0,"OR1",3.66989999999987,3.84370237023489,5.0327655405287,1.5113525228945,6.16627993269957,3.84370237023489,5.84109835818412,4.2799815009962,FALSE,1.30627061816043,2,1.8074
"2673",2.93769999999995,-1,-1,-1,1,-1,-1,-1,5.90871425135546,4.37460537124006,1.19038346852309,1.15362429941076,80,"65462d3be36b05a1f97d2dc8",0,"OR1",2.93769999999995,5.90871425135546,3.15683184763234,3.66917653829749,5.90871425135546,1.15362429941076,4.37460537124006,1.19038346852309,TRUE,5.6451962758914,1,2.775
"2674",3.65030000000024,-1,-1,-1,1,-1,-1,-1,7.06712392192014,6.46198742375817,7.99489841266223,4.69267469017532,81,"65462d3be36b05a1f97d2dc8",0,"OR1",3.65030000000024,7.06712392192014,6.55417111212896,1.92096973404435,7.99489841266223,4.69267469017532,7.06712392192014,6.46198742375817,FALSE,1.93749416697413,1,1.4421
"2675",-1,2.73880000000008,-1,-1,-1,1,-1,-1,9.06354252599543,9.69143418944674,9.78630598145374,5.91364527219261,82,"65462d3be36b05a1f97d2dc8",0,"OR1",2.73880000000008,9.69143418944674,8.61373199227213,1.56343198557548,9.78630598145374,5.91364527219261,9.69143418944674,9.06354252599543,FALSE,3.34305653269949,4,1.6094
"2676",-1,3.16120000000001,-1,-1,-1,1,-1,-1,4.22226221551421,7.94486946956392,2.62309055961522,6.70092679071453,83,"65462d3be36b05a1f97d2dc8",0,"OR1",3.16120000000001,7.94486946956392,5.37278725885197,3.42944294761593,7.94486946956392,2.62309055961522,6.70092679071453,4.22226221551421,TRUE,5.75470044263258,3,2.0603
"2677",-1,2.61030000000028,-1,-1,-1,1,-1,-1,8.46638720151621,8.50744328387919,8.28190599531126,8.69149658665641,84,"65462d3be36b05a1f97d2dc8",1,"XOR",2.61030000000028,8.50744328387919,8.48680826684077,0.272917759754192,8.69149658665641,8.28190599531126,8.50744328387919,8.46638720151621,FALSE,0.0282416909946903,4,2.731
"2678",4.3493999999996,-1,-1,-1,1,-1,-1,-1,7.3243415592506,7.07802771177226,5.01091087952808,6.71468644856902,85,"65462d3be36b05a1f97d2dc8",1,"XOR",4.3493999999996,7.3243415592506,6.53199164977999,1.05646654596082,7.3243415592506,5.01091087952808,7.07802771177226,6.71468644856902,TRUE,1.09101261972295,1,2.2748
